is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_source_has_identifier_type,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_endDate,has_identifier_has_id_value,is_destination_of_has_source_has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amblyraja Taaf Aquamaps Native Raster,,Result Product bc1ceeee-def6-4f49-b6c7-875b894aea02,,,"This Amblyraja Taaf Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier bc1ceeee-def6-4f49-b6c7-875b894aea02,,,,Measurement,FullLinkEntity,Classification,,bc1ceeee-def6-4f49-b6c7-875b894aea02,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/bc1ceeee-def6-4f49-b6c7-875b894aea02,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthocepola limbata,,Result Product d61c4490-3deb-44ae-bb12-5a2af9dafe17,,,"This Acanthocepola limbata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier d61c4490-3deb-44ae-bb12-5a2af9dafe17,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,d61c4490-3deb-44ae-bb12-5a2af9dafe17,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/d61c4490-3deb-44ae-bb12-5a2af9dafe17,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoviella brevirostris,,Result Product 0a5c7c73-dd3b-4c04-b56b-28cf07d39c3b,,,"This Anchoviella brevirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name anchoviella-brevirostris3,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,anchoviella-brevirostris3,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoviella-brevirostris3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ancylopsetta ommata,,Result Product a71e7dce-5455-4674-bbaf-5b3282b1bff5,,,"This Ancylopsetta ommata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier a71e7dce-5455-4674-bbaf-5b3282b1bff5,,,,Measurement,FullLinkEntity,Classification,,a71e7dce-5455-4674-bbaf-5b3282b1bff5,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a71e7dce-5455-4674-bbaf-5b3282b1bff5,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ampelisca spinipes,,Result Product 15744ceb-68df-49fa-8f41-27192eda8f18,,,"This Ampelisca spinipes Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name ampelisca-spinipes1,,,,Medium,FullLinkEntity,Classification,,ampelisca-spinipes1,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/ampelisca-spinipes1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphichthys Cryptocentrus Aquamaps Native Raster,,Result Product c27b1b36-d353-4494-b02e-fb3a15518513,,,"This Amphichthys Cryptocentrus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier c27b1b36-d353-4494-b02e-fb3a15518513,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,c27b1b36-d353-4494-b02e-fb3a15518513,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/c27b1b36-d353-4494-b02e-fb3a15518513,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthophora spicifera,,Result Product 365f8985-954a-4ee1-8df0-adf1c4dcba22,,,"This Acanthophora spicifera Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 365f8985-954a-4ee1-8df0-adf1c4dcba22,,,,Measurement,FullLinkEntity,Classification,,365f8985-954a-4ee1-8df0-adf1c4dcba22,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/365f8985-954a-4ee1-8df0-adf1c4dcba22,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anampses Elegans Aquamaps Native Raster,,Result Product 75a8d5c5-6c1e-47bf-8eb9-8eb9b136a5de,,,"This Anampses Elegans Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 75a8d5c5-6c1e-47bf-8eb9-8eb9b136a5de,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,75a8d5c5-6c1e-47bf-8eb9-8eb9b136a5de,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/75a8d5c5-6c1e-47bf-8eb9-8eb9b136a5de,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla Bengalensis bengalensis Aquamaps Native Raster,,Result Product 69229882-e4be-4656-a8d8-81910bafa8e9,,,"This Anguilla Bengalensis bengalensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anguilla-bengalensis-bengalensis-aquamaps-native-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,anguilla-bengalensis-bengalensis-aquamaps-native-raster,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-bengalensis-bengalensis-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,anampses neoguinaicus Aquamaps Native 2050 Raster,,Result Product f1efde19-60b1-4aac-a84c-d91ec7052eec,,,"This anampses neoguinaicus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier e63d7151-4fe8-48c2-ad79-75e3137d5711,,,,Measurement,FullLinkEntity,Classification,,e63d7151-4fe8-48c2-ad79-75e3137d5711,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e63d7151-4fe8-48c2-ad79-75e3137d5711,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alopias superciliosus,,Result Product e0c496e0-3f1c-4f47-983c-f55f51a9a59a,,,"This Alopias superciliosus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier e0c496e0-3f1c-4f47-983c-f55f51a9a59a,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,e0c496e0-3f1c-4f47-983c-f55f51a9a59a,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e0c496e0-3f1c-4f47-983c-f55f51a9a59a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,alosa mediocris Aquamaps Native 2050 Raster,,Result Product 25a456d7-e2b5-40eb-a6cf-188928ce143a,,,"This alosa mediocris Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name alosa-mediocris-aquamaps-native-2050-raster,,,,Measurement,FullLinkEntity,Classification,,alosa-mediocris-aquamaps-native-2050-raster,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alosa-mediocris-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anampses lennardi,,Result Product b346724c-b39b-4cc5-9fdb-21e012745021,,,"This Anampses lennardi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 443da625-fd65-40f6-8085-fb343d4e8df8,,,,Medium,FullLinkEntity,Classification,,443da625-fd65-40f6-8085-fb343d4e8df8,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/443da625-fd65-40f6-8085-fb343d4e8df8,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,allosmerus elongatus Aquamaps Native 2050 Raster,,Result Product 824c34e1-7fdf-4ce0-adce-c36647226aaf,,,"This allosmerus elongatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 824c34e1-7fdf-4ce0-adce-c36647226aaf,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,824c34e1-7fdf-4ce0-adce-c36647226aaf,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/824c34e1-7fdf-4ce0-adce-c36647226aaf,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammodytes personatus,,Result Product fa0c860c-2f11-405e-9e34-1adef5686aec,,,"This Ammodytes personatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name ammodytes-personatus1,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,ammodytes-personatus1,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/ammodytes-personatus1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthocepola limbata Aquamaps Native 2050 Raster,,Result Product 8a203a2c-0a94-4460-bb73-aeff6b40ab85,,,"This acanthocepola limbata Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 876d26f1-b697-4b48-bd8f-b1a06c8e24f8,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,876d26f1-b697-4b48-bd8f-b1a06c8e24f8,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/876d26f1-b697-4b48-bd8f-b1a06c8e24f8,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anarhichas lupus,,Result Product f4f1d902-26b2-4356-a59c-e9f7724791cb,,,"This Anarhichas lupus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 2e4ab288-fede-4257-b3b6-55be65823624,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,2e4ab288-fede-4257-b3b6-55be65823624,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2e4ab288-fede-4257-b3b6-55be65823624,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyraja hyperborea,,Result Product 44099d0e-88fd-4844-8f93-8bb1e5b5e8d2,,,"This Amblyraja hyperborea Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 44099d0e-88fd-4844-8f93-8bb1e5b5e8d2,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,44099d0e-88fd-4844-8f93-8bb1e5b5e8d2,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/44099d0e-88fd-4844-8f93-8bb1e5b5e8d2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aetea truncata,,Result Product 649a35b7-d6d8-4542-9c14-a7c9338a2817,,,"This Aetea truncata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier f8347bc7-efd9-4a78-92ec-0757851d6975,,,,,LinkEntityWithProvisionOrderIPR,Classification,,f8347bc7-efd9-4a78-92ec-0757851d6975,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f8347bc7-efd9-4a78-92ec-0757851d6975,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Adamnestia arachis,,Result Product 4910ce1a-2732-44e2-bc6f-209e4f41bed2,,,"This Adamnestia arachis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 4c5fa02e-0126-4eef-88f7-079c113523ee,,,,,FullLinkEntity,Classification,,4c5fa02e-0126-4eef-88f7-079c113523ee,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4c5fa02e-0126-4eef-88f7-079c113523ee,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,aforia multispiralis Aquamaps Native 2050 Raster,,Result Product 96bf2032-c24d-4597-bd7a-25db6f419219,,,"This aforia multispiralis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name aforia-multispiralis-aquamaps-native-2050-raster,,,,,LinkEntityWithProvisionOrderIPR,Classification,,aforia-multispiralis-aquamaps-native-2050-raster,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/aforia-multispiralis-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anisarchus Medius Aquamaps Native Raster,,Result Product f4f78b78-fb98-4209-977c-1d6501916ec5,,,"This Anisarchus Medius Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 7c30b842-3627-4e8d-aecc-e1c80cf881d1,,,,,LinkEntityWithProvisionOrderIPR,Classification,,7c30b842-3627-4e8d-aecc-e1c80cf881d1,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7c30b842-3627-4e8d-aecc-e1c80cf881d1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthostracion notacanthus,,Result Product 2f464355-9115-4a4c-9669-7f983357ead0,,,"This Acanthostracion notacanthus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 585956e0-53a4-4092-ba02-202d3ad835af,,,,,LinkEntityWithProvisionOrderIPR,Classification,,585956e0-53a4-4092-ba02-202d3ad835af,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/585956e0-53a4-4092-ba02-202d3ad835af,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthurus Thompsoni Aquamaps Native Raster,,Result Product a607824a-3828-424b-a612-66a9bc8fff65,,,"This Acanthurus Thompsoni Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acanthurus-thompsoni-aquamaps-native-raster,,,,,FullLinkEntity,Classification,,acanthurus-thompsoni-aquamaps-native-raster,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-thompsoni-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ambassis kopsii,,Result Product c577a655-18d1-49f1-8801-7278dc41f497,,,"This Ambassis kopsii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name ambassis-kopsii,,,,,LinkEntityWithProvisionOrderIPR,Classification,,ambassis-kopsii,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/ambassis-kopsii,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acipenser medirostris,,Result Product cf1f4223-2aab-4751-8d73-3792803a541f,,,"This Acipenser medirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 96f83ac5-cfff-43f5-9b84-3bd7fb48a1e8,,,,,LinkEntityWithProvisionOrderIPR,Classification,,96f83ac5-cfff-43f5-9b84-3bd7fb48a1e8,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/96f83ac5-cfff-43f5-9b84-3bd7fb48a1e8,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammodytes hexapterus,,Result Product fc788e44-4404-4058-af9d-02b75a3b14ef,,,"This Ammodytes hexapterus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier fc788e44-4404-4058-af9d-02b75a3b14ef,,,,,LinkEntityWithProvisionOrderIPR,Classification,,fc788e44-4404-4058-af9d-02b75a3b14ef,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/fc788e44-4404-4058-af9d-02b75a3b14ef,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyraja georgiana,,Result Product e6056693-983f-4f0c-b043-6b784cee5786,,,"This Amblyraja georgiana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name amblyraja-georgiana1,,,,,LinkEntityWithProvisionOrderIPR,Classification,,amblyraja-georgiana1,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/amblyraja-georgiana1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alpheus alcyone,,Result Product 923de2fa-760f-4414-a791-7d63569c0138,,,"This Alpheus alcyone Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 5cc50f34-c247-4e86-adb2-86a9a4d6cf3a,,,,,FullLinkEntity,Classification,,5cc50f34-c247-4e86-adb2-86a9a4d6cf3a,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5cc50f34-c247-4e86-adb2-86a9a4d6cf3a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthastrea hillae Aquamaps Native 2050 Raster,,Result Product d0ca586a-f072-4bea-a813-9d684dfaf11c,,,"This acanthastrea hillae Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 7af1b20d-674e-4313-be0b-8ffb939db999,,,,,LinkEntityWithProvisionOrderIPR,Classification,,7af1b20d-674e-4313-be0b-8ffb939db999,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7af1b20d-674e-4313-be0b-8ffb939db999,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Ancylopsetta kumperae,,Result Product c3374ab9-4265-4a67-abf3-8f8ab50cf2f2,,,"This Ancylopsetta kumperae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier c3374ab9-4265-4a67-abf3-8f8ab50cf2f2,,,,,FullLinkEntity,Classification,,c3374ab9-4265-4a67-abf3-8f8ab50cf2f2,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/c3374ab9-4265-4a67-abf3-8f8ab50cf2f2,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris Fontanesii Aquamaps Native Raster,,Result Product ed0ca496-fa79-4cc5-ba9f-f3fd935c6c3d,,,"This Amblyeleotris Fontanesii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 1ab13484-594e-4164-b1d6-e118e73775c0,,,,,FullLinkEntity,Classification,,1ab13484-594e-4164-b1d6-e118e73775c0,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/1ab13484-594e-4164-b1d6-e118e73775c0,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amphissa acutecostata,,Result Product 7ced0a3b-17be-499d-841b-f5d3dd095297,,,"This Amphissa acutecostata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier d222a990-a669-4598-892e-8b439b4b9f68,,,,,FullLinkEntity,Classification,,d222a990-a669-4598-892e-8b439b4b9f68,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d222a990-a669-4598-892e-8b439b4b9f68,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthophora spicifera,,Result Product 1ed56179-bd02-433b-be65-4ce7e53bc625,,,"This Acanthophora spicifera Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 1ed56179-bd02-433b-be65-4ce7e53bc625,,,,,LinkEntityWithProvisionOrderIPR,Classification,,1ed56179-bd02-433b-be65-4ce7e53bc625,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1ed56179-bd02-433b-be65-4ce7e53bc625,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchoa ischana,,Result Product d3f85429-cac2-4aef-93a4-28f9c5bdc275,,,"This Anchoa ischana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 2f3ce8a8-833d-4d03-9295-378b19f41e5b,,,,,FullLinkEntity,Classification,,2f3ce8a8-833d-4d03-9295-378b19f41e5b,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2f3ce8a8-833d-4d03-9295-378b19f41e5b,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anodontia edentula,,Result Product 87d72bbb-1458-48d3-909a-a6ca56e21e65,,,"This Anodontia edentula Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 87d72bbb-1458-48d3-909a-a6ca56e21e65,,,,,LinkEntityWithProvisionOrderIPR,Classification,,87d72bbb-1458-48d3-909a-a6ca56e21e65,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/87d72bbb-1458-48d3-909a-a6ca56e21e65,,
