is_source_of_has_startDate,has_identifier_is_source_of_has_startDate,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_source_has_identifier_type,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,is_source_of_type,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_endDate,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,amoya gracilis Aquamaps Native 2050 Raster,,Result Product 4205e5b7-ccf1-4ed1-856f-636cba8c0a50,,,"This amoya gracilis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 035ad317-3849-4eb4-ae03-0e4585085f94,FullLinkEntity,,,Measurement,,Classification,,035ad317-3849-4eb4-ae03-0e4585085f94,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/035ad317-3849-4eb4-ae03-0e4585085f94,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Amphiprion akindynos,,Result Product d3853a9c-4a82-4404-b6e4-d5eb1f165941,,,"This Amphiprion akindynos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name amphiprion-akindynos3,SimpleLinkEntity,,,Measurement,,Classification,,amphiprion-akindynos3,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amphiprion-akindynos3,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris yanoi,,Result Product 2399693b-bd38-40ab-8b86-6b065094e514,,,"This Amblyeleotris yanoi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier c4b8a69d-f251-4c6d-88f4-cae4eca845d8,SimpleLinkEntity,,,Measurement,,Classification,,c4b8a69d-f251-4c6d-88f4-cae4eca845d8,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c4b8a69d-f251-4c6d-88f4-cae4eca845d8,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Ammothea verenae,,Result Product 86a19872-4576-4262-a2ed-e35a3eeabe21,,,"This Ammothea verenae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name ammothea-verenae3,FullLinkEntity,,,Medium,,Classification,,ammothea-verenae3,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/ammothea-verenae3,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,acanthaluteres spilomelanurus Aquamaps Native 2050 Raster,,Result Product c0fb134c-32cf-4aea-aef8-c4808bd97553,,,"This acanthaluteres spilomelanurus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 352e2e2a-72c1-43bc-ba15-f5a45f37f159,FullLinkEntity,,,Medium,,Classification,,352e2e2a-72c1-43bc-ba15-f5a45f37f159,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/352e2e2a-72c1-43bc-ba15-f5a45f37f159,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthomenia arcuata,,Result Product 3c8101f8-daba-414f-9244-c0c8b7a195ca,,,"This Acanthomenia arcuata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 4ee0421e-72f0-4b22-88e7-295c9b306544,SimpleLinkEntity,,,Measurement,,Classification,,4ee0421e-72f0-4b22-88e7-295c9b306544,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4ee0421e-72f0-4b22-88e7-295c9b306544,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Alepes Djedaba Aquamaps Native Raster,,Result Product 6ce70791-3919-46f8-bb82-2440bf69108d,,,"This Alepes Djedaba Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier e8e5d50d-8536-4bcc-9ce0-e53b7995c16a,FullLinkEntity,,,Medium,,Classification,,e8e5d50d-8536-4bcc-9ce0-e53b7995c16a,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e8e5d50d-8536-4bcc-9ce0-e53b7995c16a,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Adelosebastes latens,,Result Product 6bc36416-fdb7-4070-8053-ea1555adced7,,,"This Adelosebastes latens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name adelosebastes-latens,FullLinkEntity,,,Measurement,,Classification,,adelosebastes-latens,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/adelosebastes-latens,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,aglaophamus malmgreni Aquamaps Native 2050 Raster,,Result Product 5965cf5a-d1a3-434c-82bc-f37b682d3e92,,,"This aglaophamus malmgreni Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name aglaophamus-malmgreni-aquamaps-native-2050-raster,FullLinkEntity,,,Measurement,,Classification,,aglaophamus-malmgreni-aquamaps-native-2050-raster,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/aglaophamus-malmgreni-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Aeoliscus strigatus,,Result Product fd2530b7-34e1-4302-a9fe-1490e0681e85,,,"This Aeoliscus strigatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier fd2530b7-34e1-4302-a9fe-1490e0681e85,FullLinkEntity,,,Measurement,,Classification,,fd2530b7-34e1-4302-a9fe-1490e0681e85,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/fd2530b7-34e1-4302-a9fe-1490e0681e85,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthocepola indica,,Result Product b67b3eb1-faac-4337-980f-6e0dadfb8c5b,,,"This Acanthocepola indica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name acanthocepola-indica3,FullLinkEntity,,,Measurement,,Classification,,acanthocepola-indica3,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthocepola-indica3,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Anoplarchus insignis,,Result Product cf067d59-685f-448d-b498-80370224cedf,,,"This Anoplarchus insignis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier cf067d59-685f-448d-b498-80370224cedf,SimpleLinkEntity,,,Medium,,Classification,,cf067d59-685f-448d-b498-80370224cedf,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/cf067d59-685f-448d-b498-80370224cedf,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,acanthostracion notacanthus Aquamaps Native 2050 Raster,,Result Product 3ef55b98-4dd8-4550-bb91-b967170f1d72,,,"This acanthostracion notacanthus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 2507ceb6-0cb5-47ce-969a-5800b4e56478,FullLinkEntity,,,Measurement,,Classification,,2507ceb6-0cb5-47ce-969a-5800b4e56478,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2507ceb6-0cb5-47ce-969a-5800b4e56478,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus pyroferus,,Result Product 7d8c96e7-2419-449a-bfd8-05790ea4a2ed,,,"This Acanthurus pyroferus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 7d8c96e7-2419-449a-bfd8-05790ea4a2ed,SimpleLinkEntity,,,Measurement,,Classification,,7d8c96e7-2419-449a-bfd8-05790ea4a2ed,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/7d8c96e7-2419-449a-bfd8-05790ea4a2ed,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,amphiprion nigripes Aquamaps Native 2050 Raster,,Result Product 0ca27f4c-60ea-4d48-a022-ec5596930723,,,"This amphiprion nigripes Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier d8a526e2-00f7-48a4-93e8-a09f287b47ff,FullLinkEntity,,,,,Classification,,d8a526e2-00f7-48a4-93e8-a09f287b47ff,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d8a526e2-00f7-48a4-93e8-a09f287b47ff,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa eigenmannia,,Result Product 9af6be8d-12ed-45d8-a876-5149b564b6ce,,,"This Anchoa eigenmannia Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name anchoa-eigenmannia1,FullLinkEntity,,,,,Classification,,anchoa-eigenmannia1,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-eigenmannia1,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,aetea sica Aquamaps Native 2050 Raster,,Result Product 74b1fdc3-b551-40aa-8ffb-b3bf16d713ea,,,"This aetea sica Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name aetea-sica-aquamaps-native-2050-raster,FullLinkEntity,,,,,Classification,,aetea-sica-aquamaps-native-2050-raster,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/aetea-sica-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus crockeri,,Result Product 23b7377b-f4b2-4a67-975b-0ecf6e05e701,,,"This Alpheus crockeri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 23b7377b-f4b2-4a67-975b-0ecf6e05e701,FullLinkEntity,,,,,Classification,,23b7377b-f4b2-4a67-975b-0ecf6e05e701,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/23b7377b-f4b2-4a67-975b-0ecf6e05e701,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Aceroides latipes,,Result Product 53dfedef-8cb5-4b42-8994-93327da787a7,,,"This Aceroides latipes Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name aceroides-latipes2,FullLinkEntity,,,,,Classification,,aceroides-latipes2,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/aceroides-latipes2,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla marmorata,,Result Product ca951631-ceb3-464a-b07b-cc4970e8ca07,,,"This Anguilla marmorata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier e5d6d91e-bee5-45f3-8f92-8c186c51fa1a,FullLinkEntity,,,,,Classification,,e5d6d91e-bee5-45f3-8f92-8c186c51fa1a,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e5d6d91e-bee5-45f3-8f92-8c186c51fa1a,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Allenbatrachus Grunniens Aquamaps Native Raster,,Result Product 9346e72e-b178-40b4-a7c0-7884549e78f8,,,"This Allenbatrachus Grunniens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 9346e72e-b178-40b4-a7c0-7884549e78f8,SimpleLinkEntity,,,,,Classification,,9346e72e-b178-40b4-a7c0-7884549e78f8,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9346e72e-b178-40b4-a7c0-7884549e78f8,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,anchoa lyolepis Aquamaps Native 2050 Raster,,Result Product 92ed567e-c626-4e84-b005-95363abf3f11,,,"This anchoa lyolepis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anchoa-lyolepis-aquamaps-native-2050-raster,SimpleLinkEntity,,,,,Classification,,anchoa-lyolepis-aquamaps-native-2050-raster,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-lyolepis-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acropora rambleri,,Result Product e4131d14-c431-48a2-8117-e3f626b5a329,,,"This Acropora rambleri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier e4131d14-c431-48a2-8117-e3f626b5a329,SimpleLinkEntity,,,,,Classification,,e4131d14-c431-48a2-8117-e3f626b5a329,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e4131d14-c431-48a2-8117-e3f626b5a329,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,amblyeleotris fontanesii Aquamaps Native 2050 Raster,,Result Product 1a0a96b0-2d13-443f-8d99-079f8adbe90c,,,"This amblyeleotris fontanesii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 067d8647-eeaa-4dc5-b5dd-2a457bc7b6c0,FullLinkEntity,,,,,Classification,,067d8647-eeaa-4dc5-b5dd-2a457bc7b6c0,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/067d8647-eeaa-4dc5-b5dd-2a457bc7b6c0,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Alepisaurus ferox,,Result Product 65cae5b9-f4ad-4821-a7f7-14f501734c1e,,,"This Alepisaurus ferox Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 10a3285f-42c3-412f-9244-713644e351d4,FullLinkEntity,,,,,Classification,,10a3285f-42c3-412f-9244-713644e351d4,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/10a3285f-42c3-412f-9244-713644e351d4,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris ogasawarensis,,Result Product 70a19c6a-7d46-4ba3-8a16-006d83fb0fbb,,,"This Amblyeleotris ogasawarensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name amblyeleotris-ogasawarensis3,FullLinkEntity,,,,,Classification,,amblyeleotris-ogasawarensis3,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyeleotris-ogasawarensis3,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Agonopsis chiloensis,,Result Product 2317c410-67a2-4f7d-8e5d-b15dad41e3b3,,,"This Agonopsis chiloensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 2317c410-67a2-4f7d-8e5d-b15dad41e3b3,FullLinkEntity,,,,,Classification,,2317c410-67a2-4f7d-8e5d-b15dad41e3b3,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2317c410-67a2-4f7d-8e5d-b15dad41e3b3,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris guttata,,Result Product dd0b4b95-c9d4-4839-9265-07c9a0879cf3,,,"This Amblyeleotris guttata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 45300c4a-aa85-411e-880a-d25eb19905f9,FullLinkEntity,,,,,Classification,,45300c4a-aa85-411e-880a-d25eb19905f9,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/45300c4a-aa85-411e-880a-d25eb19905f9,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthohaustorius shoemakeri,,Result Product ed64b652-635c-4476-8a04-fd4467b05cb5,,,"This Acanthohaustorius shoemakeri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 4aa0ffb1-69ee-489e-b238-33921b60672c,FullLinkEntity,,,,,Classification,,4aa0ffb1-69ee-489e-b238-33921b60672c,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4aa0ffb1-69ee-489e-b238-33921b60672c,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Acropora sarmentosa,,Result Product d49dbedf-4d75-4052-b68a-2a2f817062f4,,,"This Acropora sarmentosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier d49dbedf-4d75-4052-b68a-2a2f817062f4,FullLinkEntity,,,,,Classification,,d49dbedf-4d75-4052-b68a-2a2f817062f4,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/d49dbedf-4d75-4052-b68a-2a2f817062f4,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Agaricia humilis,,Result Product b2639eb7-9435-4180-83cd-6046bc8eea01,,,"This Agaricia humilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier b55c8270-bb0f-4cff-86cc-979c821e88c8,FullLinkEntity,,,,,Classification,,b55c8270-bb0f-4cff-86cc-979c821e88c8,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/b55c8270-bb0f-4cff-86cc-979c821e88c8,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Akera soluta,,Result Product 3c9ad4d7-9b66-4df5-b6ab-d4c86559fc0d,,,"This Akera soluta Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 3c9ad4d7-9b66-4df5-b6ab-d4c86559fc0d,FullLinkEntity,,,,,Classification,,3c9ad4d7-9b66-4df5-b6ab-d4c86559fc0d,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/3c9ad4d7-9b66-4df5-b6ab-d4c86559fc0d,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Abudefduf Sexfasciatus Aquamaps Native Raster,,Result Product 48ab434b-e8e5-4672-8e87-ad7132bd6f95,,,"This Abudefduf Sexfasciatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 48ab434b-e8e5-4672-8e87-ad7132bd6f95,FullLinkEntity,,,,,Classification,,48ab434b-e8e5-4672-8e87-ad7132bd6f95,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/48ab434b-e8e5-4672-8e87-ad7132bd6f95,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblygaster sirm,,Result Product 24bf271b-3d10-4a9b-8cc1-ed851bb40eae,,,"This Amblygaster sirm Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 24bf271b-3d10-4a9b-8cc1-ed851bb40eae,FullLinkEntity,,,,,Classification,,24bf271b-3d10-4a9b-8cc1-ed851bb40eae,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/24bf271b-3d10-4a9b-8cc1-ed851bb40eae,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acropora anthocercis,,Result Product 50bf9846-27e5-48a2-9764-17eb2c2afcff,,,"This Acropora anthocercis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 50bf9846-27e5-48a2-9764-17eb2c2afcff,FullLinkEntity,,,,,Classification,,50bf9846-27e5-48a2-9764-17eb2c2afcff,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/50bf9846-27e5-48a2-9764-17eb2c2afcff,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthochitona spiculosa,,Result Product b272b3a8-7baf-4f1d-b4c0-f228ee72efdb,,,"This Acanthochitona spiculosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name acanthochitona-spiculosa2,FullLinkEntity,,,,,Classification,,acanthochitona-spiculosa2,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthochitona-spiculosa2,,
