is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,A 1x1 degree grid for the European Marine Waters,,Result Product c821f408-b861-427e-b5f1-7efde3d2e827,,,"A 1x1 degree grid was created for the spatial extent of the European Register of Marine Species (ERMS). 
The marine area within the scope of the ERMS includes the continental shelf seas of Europe as well as the Mediterranean shelf, Baltic Seas and deep-sea areas (26??N -> 90??N and 45??W -> 70??E).",,,Result Product Identifier c821f408-b861-427e-b5f1-7efde3d2e827,,,,Measurement,FullLinkEntity,Classification,,c821f408-b861-427e-b5f1-7efde3d2e827,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/c821f408-b861-427e-b5f1-7efde3d2e827,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,alvania cancellata Aquamaps Native 2050 Raster,,Result Product c77df3a1-bff4-46ab-950b-7e2bb34d2bff,,,"This alvania cancellata Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 0ab8bf1a-1557-434f-bf42-d2d899e7025c,,,,Measurement,FullLinkEntity,Classification,,0ab8bf1a-1557-434f-bf42-d2d899e7025c,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/0ab8bf1a-1557-434f-bf42-d2d899e7025c,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abalistes stellaris,,Result Product 5903f8bf-0fb7-4e35-971f-aa324fdd36d4,,,"This Abalistes stellaris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name abalistes-stellaris2,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,abalistes-stellaris2,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/abalistes-stellaris2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anampses lineatus,,Result Product 34ef0022-fd1d-428e-b8c1-3b5bb6eb2620,,,"This Anampses lineatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 96b31d55-93d9-498e-9186-588365cfcdcd,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,96b31d55-93d9-498e-9186-588365cfcdcd,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/96b31d55-93d9-498e-9186-588365cfcdcd,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora exquisita,,Result Product 19edc551-df8b-4caf-82ed-b4d16c3f8cf0,,,"This Acropora exquisita Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acropora-exquisita,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acropora-exquisita,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acropora-exquisita,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,alpheus websteri Aquamaps Native 2050 Raster,,Result Product 903bb57f-4fa1-4308-a544-13bd21d690ff,,,"This alpheus websteri Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 903bb57f-4fa1-4308-a544-13bd21d690ff,,,,Measurement,FullLinkEntity,Classification,,903bb57f-4fa1-4308-a544-13bd21d690ff,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/903bb57f-4fa1-4308-a544-13bd21d690ff,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alectrias alectrolophus,,Result Product 17f60c56-8d2c-4964-b1af-d3235ad74060,,,"This Alectrias alectrolophus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name alectrias-alectrolophus3,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,alectrias-alectrolophus3,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alectrias-alectrolophus3,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acetes Chinensis Aquamaps Native Raster,,Result Product 1228c796-a20b-434e-a687-c764f7093050,,,"This Acetes Chinensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acetes-chinensis-aquamaps-native-raster,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,acetes-chinensis-aquamaps-native-raster,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acetes-chinensis-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amphiprion percula Aquamaps Native 2050 Raster,,Result Product dfca42e3-6659-4a50-8d2c-3a2cb5e12b3f,,,"This amphiprion percula Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 20aa23b1-a59b-45f1-8341-66acf5d3e335,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,20aa23b1-a59b-45f1-8341-66acf5d3e335,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/20aa23b1-a59b-45f1-8341-66acf5d3e335,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthocybium Solandri Aquamaps Native Raster,,Result Product 606450d8-2302-42ee-8dcc-fccb1e1e0775,,,"This Acanthocybium Solandri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 57e7f5f9-8dee-48b5-a0b6-0c4970b7eff0,,,,Measurement,FullLinkEntity,Classification,,57e7f5f9-8dee-48b5-a0b6-0c4970b7eff0,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/57e7f5f9-8dee-48b5-a0b6-0c4970b7eff0,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphiophiura superba,,Result Product 430071e9-52b9-4bb5-b7fb-e3e4944bdde0,,,"This Amphiophiura superba Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 430071e9-52b9-4bb5-b7fb-e3e4944bdde0,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,430071e9-52b9-4bb5-b7fb-e3e4944bdde0,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/430071e9-52b9-4bb5-b7fb-e3e4944bdde0,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchovia clupeoides,,Result Product f8e41934-253c-47b6-af22-7853b77c47a9,,,"This Anchovia clupeoides Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 6834f700-49e5-411b-b3d2-bf8c3f73d2b0,,,,Measurement,FullLinkEntity,Classification,,6834f700-49e5-411b-b3d2-bf8c3f73d2b0,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6834f700-49e5-411b-b3d2-bf8c3f73d2b0,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthaluteres brownii Aquamaps Native 2050 Raster,,Result Product 320d4160-b1f2-408a-98cf-0a569016297d,,,"This acanthaluteres brownii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 320d4160-b1f2-408a-98cf-0a569016297d,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,320d4160-b1f2-408a-98cf-0a569016297d,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/320d4160-b1f2-408a-98cf-0a569016297d,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchoa panamensis,,Result Product 6e5d3f78-617d-4e5d-b2d4-5028f8d26d53,,,"This Anchoa panamensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 2490d99b-931e-44a5-b891-51d1a5fedb4a,,,,Measurement,FullLinkEntity,Classification,,2490d99b-931e-44a5-b891-51d1a5fedb4a,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2490d99b-931e-44a5-b891-51d1a5fedb4a,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anchoa exigua,,Result Product 8813ba6b-f4bb-4653-9374-63da836be491,,,"This Anchoa exigua Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 566f19bb-64e6-41c2-9b42-df01bcb6843a,,,,Measurement,FullLinkEntity,Classification,,566f19bb-64e6-41c2-9b42-df01bcb6843a,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/566f19bb-64e6-41c2-9b42-df01bcb6843a,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anarchias Seychellensis Aquamaps Native Raster,,Result Product 75ba2d74-1b69-4e9a-bbc7-6b1d551490de,,,"This Anarchias Seychellensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 7f41be94-11f6-47fb-8e4e-9a1d9b7a6b82,,,,Measurement,FullLinkEntity,Classification,,7f41be94-11f6-47fb-8e4e-9a1d9b7a6b82,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7f41be94-11f6-47fb-8e4e-9a1d9b7a6b82,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora sarmentosa,,Result Product 9b94a7c3-0ade-44e3-b778-15ddbd8e7147,,,"This Acropora sarmentosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acropora-sarmentosa,,,,,LinkEntityWithProvisionOrderIPR,Classification,,acropora-sarmentosa,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acropora-sarmentosa,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Actinopyga mauritiana,,Result Product 3e482dda-dc38-4d04-9e3f-4da4f3725a52,,,"This Actinopyga mauritiana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 457b8204-0c57-4ec6-a8de-869b3f7e93ed,,,,,LinkEntityWithProvisionOrderIPR,Classification,,457b8204-0c57-4ec6-a8de-869b3f7e93ed,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/457b8204-0c57-4ec6-a8de-869b3f7e93ed,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora Exquisita Aquamaps Native Raster,,Result Product 7e86efc9-a107-4ab6-aa8c-6f39d1350d63,,,"This Acropora Exquisita Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 867064df-30fc-47a9-8d20-5bf3fd4c3433,,,,,LinkEntityWithProvisionOrderIPR,Classification,,867064df-30fc-47a9-8d20-5bf3fd4c3433,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/867064df-30fc-47a9-8d20-5bf3fd4c3433,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Albula Neoguinaica Aquamaps Native Raster,,Result Product 2348a506-0069-460a-8f27-73fe631bcc05,,,"This Albula Neoguinaica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 2348a506-0069-460a-8f27-73fe631bcc05,,,,,FullLinkEntity,Classification,,2348a506-0069-460a-8f27-73fe631bcc05,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2348a506-0069-460a-8f27-73fe631bcc05,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Agonopsis chiloensis,,Result Product fc550b31-25ba-4e45-9ee6-413ea5e94a64,,,"This Agonopsis chiloensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name agonopsis-chiloensis1,,,,,FullLinkEntity,Classification,,agonopsis-chiloensis1,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/agonopsis-chiloensis1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amaryllis keablei,,Result Product e1fd2f22-62a4-4122-ae01-641a73bc50f0,,,"This Amaryllis keablei Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier e1fd2f22-62a4-4122-ae01-641a73bc50f0,,,,,FullLinkEntity,Classification,,e1fd2f22-62a4-4122-ae01-641a73bc50f0,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e1fd2f22-62a4-4122-ae01-641a73bc50f0,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aiptasia mutabilis,,Result Product 357c4712-91a9-4917-8210-f349c855b224,,,"This Aiptasia mutabilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 8196ea15-daaf-4183-83f8-11428f073d21,,,,,LinkEntityWithProvisionOrderIPR,Classification,,8196ea15-daaf-4183-83f8-11428f073d21,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/8196ea15-daaf-4183-83f8-11428f073d21,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,aiptasia mutabilis Aquamaps Native 2050 Raster,,Result Product d9e8dc7d-a301-4f2e-8af2-86037431311c,,,"This aiptasia mutabilis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 46a2ad34-34e2-43f7-b70f-ecf62a132f7c,,,,,LinkEntityWithProvisionOrderIPR,Classification,,46a2ad34-34e2-43f7-b70f-ecf62a132f7c,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/46a2ad34-34e2-43f7-b70f-ecf62a132f7c,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus monroviae,,Result Product 9f24ef0f-abce-4ae7-9bcc-cc80b3ccf35b,,,"This Acanthurus monroviae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acanthurus-monroviae1,,,,,LinkEntityWithProvisionOrderIPR,Classification,,acanthurus-monroviae1,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-monroviae1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthohaustorius Millsi Aquamaps Native Raster,,Result Product 2cae1aa0-ef1d-4560-bcbc-f6a2db46f7c4,,,"This Acanthohaustorius Millsi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 6d4f46ea-18bb-4e2d-a6a5-b865f41b41cc,,,,,FullLinkEntity,Classification,,6d4f46ea-18bb-4e2d-a6a5-b865f41b41cc,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6d4f46ea-18bb-4e2d-a6a5-b865f41b41cc,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anguilla australis australis,,Result Product 2cc694f2-5a3c-45cf-ae5e-afc6ec646d8f,,,"This Anguilla australis australis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name anguilla-australis-australis1,,,,,FullLinkEntity,Classification,,anguilla-australis-australis1,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-australis-australis1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anisus vorticulus,,Result Product 8ee772fe-0dca-41a8-8655-35f8c7d1a17e,,,"This Anisus vorticulus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater native dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 8ee772fe-0dca-41a8-8655-35f8c7d1a17e,,,,,FullLinkEntity,Classification,,8ee772fe-0dca-41a8-8655-35f8c7d1a17e,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/8ee772fe-0dca-41a8-8655-35f8c7d1a17e,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,acanthemblemaria hancocki Aquamaps Native 2050 Raster,,Result Product 8915f9e9-b897-48d5-8139-76712a2ff1c4,,,"This acanthemblemaria hancocki Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 8915f9e9-b897-48d5-8139-76712a2ff1c4,,,,,FullLinkEntity,Classification,,8915f9e9-b897-48d5-8139-76712a2ff1c4,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/8915f9e9-b897-48d5-8139-76712a2ff1c4,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ambassis jacksoniensis,,Result Product 63d26daf-da3d-4a50-a336-ccd0da8d6732,,,"This Ambassis jacksoniensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier e988248b-0a42-4647-8f6e-04914c41ed4f,,,,,LinkEntityWithProvisionOrderIPR,Classification,,e988248b-0a42-4647-8f6e-04914c41ed4f,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e988248b-0a42-4647-8f6e-04914c41ed4f,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abudefduf sparoides,,Result Product f8dc6562-913a-4d8b-925b-379dd4b558fb,,,"This Abudefduf sparoides Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name abudefduf-sparoides2,,,,,FullLinkEntity,Classification,,abudefduf-sparoides2,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-sparoides2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,amblygaster sirm Aquamaps Native 2050 Raster,,Result Product e2fd36a2-e21b-4d75-ba26-538560346de2,,,"This amblygaster sirm Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier e2fd36a2-e21b-4d75-ba26-538560346de2,,,,,FullLinkEntity,Classification,,e2fd36a2-e21b-4d75-ba26-538560346de2,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e2fd36a2-e21b-4d75-ba26-538560346de2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alosa sapidissima,,Result Product 5baf17a6-85bf-4a14-9b12-253945c09b0d,,,"This Alosa sapidissima Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 89ad11c0-fe3a-4e0d-a617-c4d88f19fdda,,,,,FullLinkEntity,Classification,,89ad11c0-fe3a-4e0d-a617-c4d88f19fdda,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/89ad11c0-fe3a-4e0d-a617-c4d88f19fdda,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus Nigrofuscus Aquamaps Native Raster,,Result Product 3ff4f332-8b9d-475f-b38a-19784e62b2a0,,,"This Acanthurus Nigrofuscus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 3ff4f332-8b9d-475f-b38a-19784e62b2a0,,,,,LinkEntityWithProvisionOrderIPR,Classification,,3ff4f332-8b9d-475f-b38a-19784e62b2a0,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/3ff4f332-8b9d-475f-b38a-19784e62b2a0,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alepisaurus brevirostris,,Result Product 3584bce2-6caf-4fe1-94fb-6d48d851b006,,,"This Alepisaurus brevirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name alepisaurus-brevirostris2,,,,,FullLinkEntity,Classification,,alepisaurus-brevirostris2,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alepisaurus-brevirostris2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,abudefduf troschelii Aquamaps Native 2050 Raster,,Result Product 944dfdd0-dc73-407b-9d25-68a8d4785eba,,,"This abudefduf troschelii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 944dfdd0-dc73-407b-9d25-68a8d4785eba,,,,,LinkEntityWithProvisionOrderIPR,Classification,,944dfdd0-dc73-407b-9d25-68a8d4785eba,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/944dfdd0-dc73-407b-9d25-68a8d4785eba,,
