has_identifier_has_id_value,unknown,unknown,has_name,unknown,unknown,has_identifier_has_id_value,unknown,unknown,unknown,unknown,is_destination_of_has_source_is_source_of_has_destination_has_name,has_name,unknown,unknown,unknown
c950848d-0f8a-4256-a53d-659cae4c5b18,956556d6-337d-4c36-b996-75e594fc0f15,0e23b856-5c08-414b-9009-228be2a7016c,iMarine,2,OGC:WMS-1.3.0-http-get-map,57add19e-ec09-44e7-a532-9d55deef9bb1,active,GIS Viewer link,active,"http://geoserver3.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lalectryonellaplicatula20130414191730471cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,Acanthopagrus Australis,application/x-netcdf,2017-09-22T19:14:15.401561,False
22256047-790b-4eb0-aca9-90c2bde80891,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,8e68470c-b361-4046-9fc2-5949fc05c2fe,iMarine,2,OGC:WMS-1.3.0-http-get-map,3806e0ed-f0bc-4d03-8f08-1459b55b3afa,active,GIS Viewer link,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=labudefdufbengalensis20130411124932894cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,AquaMaps,application/x-netcdf,2017-09-23T10:46:33.350681,False
bd28ae5d-68f4-4b47-a0e7-408d8ea31d4c,538e8738-e71d-4743-92ee-8a7f9892d831,93fe73d1-8e86-4990-bab8-8a381d357615,FIGIS,2,OGC:WMS-1.3.0-http-get-map,21ba3cc7-4b3d-4f2b-a01a-a597a85cfbc5,active,GIS Viewer link,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lalionematichthysriukiuensis20121220055855425cet&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,AquaMaps,application/x-netcdf,2017-09-22T22:05:43.740458,False
351a9033-3bc2-4797-aa90-c38dbf894801,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,d3af4804-31e2-4985-bee5-5432be1b5e38,Probability Distribution,2,OGC:WMS-1.3.0-http-get-map,2aa0cca4-0751-4e49-9789-f50b13a6395b,active,XML,active,"http://geoserver3.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lanisotremusvirginicus20121217190311600cet&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,AquaMaps,application/x-netcdf,2017-09-23T12:56:54.535766,False
799a7868-6545-42a2-80a2-25a715836108,4f909d34-e698-44dd-be86-f92288b1c0dc,7de4b8c5-1416-464e-8643-5ceeb273119e,iMarine,2,OGC:WMS-1.3.0-http-get-map,cd413c71-1803-4cf1-afea-ab71a6a8b646,active,Unnamed resource,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacanthurusnigricans20130412094144642cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,AquaMaps,application/x-netcdf,2017-09-19T13:30:50.210129,False
61028778-766e-4946-894e-6eddff84fb12,538e8738-e71d-4743-92ee-8a7f9892d831,7f38e049-14ce-4b37-a5e0-ce919c1624bf,iMarine,2,OGC:WMS-1.3.0-http-get-map,ae49ed64-728a-4d1b-a94a-651f28d975a0,active,GIS Viewer link,active,"http://geoserver3.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lamoyagracilis20130413001122051cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,Acropora parilis,application/x-netcdf,2017-10-13T18:52:36.122239,False
ad1ef9d9-c153-42d7-bb2a-c08208e9c479,538e8738-e71d-4743-92ee-8a7f9892d831,84a7439b-5eee-43b5-bcd1-ce0eed0a267c,WORMS   209390,2,OGC:WMS-1.3.0-http-get-map,7450dc08-c464-4db3-b99d-c57165f45593,active,GIS Viewer link,active,http://www.fao.org/figis/geoserver/fsa/ows?service=WFS&request=GetFeature&version=1.0.0&typeName=FSA_47-1-6&outputFormat=SHAPE-ZIP&format_options=filename%3AFAO_FSA_47-1-6.zip,,Agnezia glaciata,WMS,2017-09-22T06:37:50.884651,False
9fdfaf79-f0e5-43ad-901c-3f16b4bbb716,956556d6-337d-4c36-b996-75e594fc0f15,ad2c159f-fbdd-4d2f-ad24-a0fa983d5544,iMarine,2,OGC:WMS-1.3.0-http-get-map,5da82955-6df6-4626-994a-11ceb7f0e349,active,GIS Viewer link,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative/aquamaps_native_ammodytes_tobianus.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=36.25,-22.75,71.75,42.25&width=640&height=480&format=geotiff",,AquaMaps,WMS,2017-09-22T04:36:53.316057,False
85e21cd6-5404-48ae-a3ac-cdaa089af62a,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,e547af32-72ab-4355-8755-ebd14a0e4683,WORMS   209390,2,OGC:WMS-1.3.0-http-get-map,6b572181-4b02-42a3-9df4-1bc27c87c6ff,active,GIS Viewer link,active,"http://geoserver2.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacantholumpenusmackayi20130413082428752cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,AquaMaps,WMS,2017-09-23T09:47:29.753168,False
ba93df63-5bad-4c96-a90f-3121d5ec9db7,956556d6-337d-4c36-b996-75e594fc0f15,82053666-72bf-4363-b6e9-ed86a316feaf,Raster,2,OGC:WMS-1.3.0-http-get-map,17d3a95a-6e0e-4a24-895f-180cf642f72d,active,GIS Viewer link,active,"http://geoserver3.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lanisotremusdovii20130413160611619cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,fishery,WMS,2017-09-23T06:19:11.373126,False
9a4bb5e8-5038-46c1-baa4-f8bfedc1f04a,956556d6-337d-4c36-b996-75e594fc0f15,420cbcdd-716a-478c-8e16-c671b6a8ae66,WORMS   209390,2,OGC:WMS-1.3.0-http-get-map,28e9378e-d331-405c-832e-45a62ebfae5e,active,Unnamed resource,active,"http://geoserver2.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lanomalocardiasquamosa20130414195200609cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,WMS,2017-09-21T18:46:51.789540,False
afa25d5e-e687-4a01-ab0c-685fb43e7945,538e8738-e71d-4743-92ee-8a7f9892d831,5280b7ea-3be4-4e52-88cf-351fc83f29d9,iMarine,2,OGC:WMS-1.3.0-http-get-map,5fa7155d-2059-4cf9-b31c-ea2c6b5509f3,active,GIS Viewer link,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lamblyeleotrisyanoi20130410051716554cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,WMS,2017-10-13T23:38:26.486706,False
62361bd7-6b2c-45bd-8aed-ab87cd9e9c7d,538e8738-e71d-4743-92ee-8a7f9892d831,97a78b47-2eeb-4670-80da-c8e2035eab4d,iMarine,2,WWW:LINK-1.0-http--link,2e492344-0611-4102-ba68-309ef23643db,active,GIS Viewer link,active,"http://geoserver.d4science-ii.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacroporahemprichii20121222070340082cet&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,WORMS   209390,WMS,2017-09-23T15:12:46.641138,False
e46a2e32-4261-4002-ad1e-8df3d2b4a878,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,8ab62b2a-dcef-4afa-afa2-704d83ce0de6,WORMS   209390,2,WWW:LINK-1.0-http--link,63e23086-ab17-4840-9aa0-f0b926faf8d2,active,GIS Viewer link,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative/aquamaps_native_anchoa_colonensis.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=7.75,-88.75,23.25,-60.75&width=640&height=480&format=geotiff",,iMarine,WMS,2017-09-22T03:32:19.442539,False
d59bdd17-1607-40cc-a6f4-a7c2f3f1bef1,cc8f1fb5-100f-4ba0-a2a9-c28953a9729e,7d0e64a1-1c1f-4fa7-8c61-c64d596dc5e8,iMarine,2,WWW:LINK-1.0-http--link,e932222e-a4d4-4582-a11e-a21efa883ee7,active,GIS Viewer link,active,"http://geoserver2.d4science.research-infrastructures.eu/geoserver/wcs?service=wcs&version=1.0.0&request=GetCoverage&coverage=lacapoetatanganicae20130607072338649cest&CRS=EPSG:4326&bbox=-180,-90,180,90&width=676&height=330&format=geotiff",,iMarine,WMS,2017-09-23T04:21:07.367479,False
46c6a58f-0da6-4f56-88c7-a0fa4cc205c5,172d04b9-eb96-4684-a7e3-0cf40b2b8af4,a62fc2e1-c218-4878-b513-8c3c0c5c2aff,iMarine,2,WWW:LINK-1.0-http--link,a167f2b8-8691-4cbd-8065-a087c5e8fe92,active,GIS Viewer link,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=laioliopstetrophthalmus20130410015945198cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,application/x-netcdf,2017-09-22T00:28:37.122963,False
223b77fa-31eb-4322-9a0b-89dd8c3fae1e,742af3f3-78c9-4b2b-a293-d9b15a4f7a3a,1ca50b07-d340-4cb0-a46e-37916e6cff6c,iMarine,2,WWW:LINK-1.0-http--link,ca8a59f8-c244-4dfd-bf7d-90181362b234,active,GIS Viewer link,active,"http://geoserver.d4science-ii.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacanthurusdussumieri20130413212456450cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,WMS,2017-09-22T19:16:33.033930,False
21cda401-37a3-4a57-84bc-944ef8fe003b,c415fab9-35e8-45df-8790-d087f71698ae,39c1ca66-c857-4e2d-8154-d16563163320,Raster,2,WWW:LINK-1.0-http--link,bded00ea-f315-42c6-8e4d-d2bcd5e3819b,active,GIS Viewer link,active,"http://geoserver2.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lalbulanemoptera20130413145701539cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,WMS,2017-09-22T12:58:05.692742,False
38f0b590-65eb-4c00-a10d-f1b773a45bc1,f19fad87-dd26-402c-a018-5582617e9583,f2f4feef-1456-4850-93f6-5e5671c73575,Probability Distribution,2,WWW:LINK-1.0-http--link,2c36873d-0330-4e7d-a118-87df24ff54c6,active,GIS Viewer link,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lampeliscaabdita20130412104555557cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,FIGIS,WMS,2017-09-22T06:12:45.944089,False
a2a94abb-6737-476d-8f21-ea4c023e95e7,b72607eb-1f7b-421e-947b-cd113a34dca2,38ff07f5-c768-4f06-b38f-619e540e9d43,WORMS   209390,2,WWW:LINK-1.0-http--link,067aecb8-d371-4040-a294-c332ada2b307,active,GIS Viewer link,active,"http://geoserver.d4science-ii.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacentrogobiusbontii20121220203446332cet&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,Probability Distribution,WMS,2017-09-22T15:39:09.909641,False
8f013d5a-b1cb-45ce-93e0-be7aaa0cde96,b8100a8e-7615-4140-9b02-a705d617f34b,bc61f013-5ef1-46c4-aa42-fe49e2d3715f,Raster,2,WWW:LINK-1.0-http--link,4289e6c8-d32a-4df6-8803-11505b003b0d,active,Unnamed resource,active,"http://geoserver.d4science-ii.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lanarchiasleucurus20121210072609850cet&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,WMS,2017-09-23T14:26:05.372791,False
cf38579e-f137-43d6-aaf2-2d802bc18a70,c415fab9-35e8-45df-8790-d087f71698ae,95ba0173-c4cc-417a-8991-ecd155da8174,Raster,2,WWW:LINK-1.0-http--link,7ec9d687-d9aa-45e8-a047-9f0a023616e2,active,Unnamed resource,active,"http://geoserver3.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacanthurusnigricans20130413130543223cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,application/x-netcdf,2017-12-01T15:47:09.773820,False
8667ef6a-0a36-4624-89bb-d42785ae1e94,8c156ca4-c408-48fb-8bfd-d73a6e3b3293,c4501e9b-5c76-4d26-9c69-0063da636fac,iMarine,2,WWW:LINK-1.0-http--link,43f1dbbf-499e-4190-a868-a1cb71512264,active,GIS Viewer link,active,"http://geoserver2.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=labudefduftroschelii20130412043104489cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,WORMS   209390,WMS,2017-10-13T15:06:48.217521,False
c92800c4-6363-4865-801b-68dfb5aabdf5,d5822539-dd83-4a54-8a4f-392692e77a3a,a81c630c-6d8f-4282-9499-a3e3bc308597,WORMS   209390,2,WWW:LINK-1.0-http--link,fb2f407a-67b7-4020-a787-bbf7e6e2c607,active,Unnamed resource,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative2050/aquamaps_native2050_angaria_delphinus.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=-34.75,-179.75,37.25,180.25&width=640&height=480&format=geotiff",,iMarine,WMS,2017-09-21T16:02:30.396474,False
9dd2b83b-af60-4821-b76e-23a1665909f2,c415fab9-35e8-45df-8790-d087f71698ae,590e9f0d-ac0f-48e3-ab38-09bd9cbb33ef,iMarine,2,WWW:LINK-1.0-http--link,973fe76a-50fd-43c8-8fca-814f52af08f6,active,Unnamed resource,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative/aquamaps_native_abudefduf_sordidus.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=-36.75,-179.75,27.25,180.25&width=640&height=480&format=geotiff",,WORMS   209390,WMS,2017-12-01T14:29:03.543770,False
7014ec5e-cfd1-44e6-ac12-3875592f9836,34bdbd7f-971d-49d4-91b9-5f6cc7ed81a1,303538f5-9cc3-45c1-9a8a-16cc8ff74350,iMarine,2,WWW:LINK-1.0-http--link,5dd1c3ff-5f64-4d1e-a10c-a1e5cc450cfa,active,GIS Viewer link,active,"http://geoserver3.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=labraliopsisfelis20130220173003992cet&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,Raster,WMS,2017-12-15T16:27:40.550772,False
d8802834-7072-449d-a1b4-2ac2e4855bf6,4f664117-dcb9-4ec9-9f4c-bee36c783c4e,3cea8d3e-0292-4ed0-8d84-caef9deb8cd9,WORMS   209390,2,WWW:LINK-1.0-http--link,90c8670a-4b78-4a9d-adaa-cc21953bf8a2,active,GIS Viewer link,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative2050/aquamaps_native2050_alpheus_crockeri.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=-28.75,-179.75,31.25,180.25&width=640&height=480&format=geotiff",,WORMS   209390,WMS,2017-09-21T14:34:28.114379,False
7eff5fd0-042c-4065-951d-7ad68ba9e3d1,9066d19a-9209-4510-ad9d-740029dba7b2,4abb3a7a-3bff-481e-9339-61638b4f786c,Probability Distribution,2,WWW:LINK-1.0-http--link,994e3b9f-a69a-48df-8497-0b5bbe9ef05e,active,GIS Viewer link,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative2050/aquamaps_native2050_anguilla_bengalensis_bengalensis.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=-31.75,30.25,23.25,129.25&width=640&height=480&format=geotiff",,iMarine,WMS,2017-09-21T13:21:17.566463,False
f8d6af9d-3363-4966-b210-066bb131a267,d1632f21-1357-43a1-bc05-0e50331323ea,a4333dfa-8f5a-43c0-b7e8-ca1af939e941,Raster,2,WWW:LINK-1.0-http--link,1a517810-515a-4295-8159-6b9d1c80bda7,active,GIS Viewer link,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacanthurusmonroviae20130413212545662cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,WMS,2017-09-23T16:49:31.948364,False
798861da-2c14-4394-8906-7235758b50fb,f99fe1aa-ba62-4e8f-8c53-944b36c4bd8f,d2b898e8-e426-402c-91bf-5af4ad222221,iMarine,2,WWW:LINK-1.0-http--link,e6b49d61-fab4-4800-9120-b0c0246801c3,active,GIS Viewer link,active,"http://geoserver2.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lamarylliskamata20121218211535125cet&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,WORMS   209390,WMS,2017-09-21T12:10:16.128159,False
55947dea-c0c2-4c81-b77a-572e51c79753,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,d99f6c2b-c0b8-4baa-903d-485668953df2,Raster,2,WWW:LINK-1.0-http--link,d13080e0-a9d7-4499-83f4-e8fc6141141f,active,Unnamed resource,active,"http://geoserver2.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacanthistiusserratus20130412131941929cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,WMS,2017-09-22T12:26:46.651773,False
cf36d889-2ea3-4c04-a7b8-f6d7e114b3cd,fb7b064b-07dc-443e-9dc0-47194a21a0c2,eef5c531-afb7-4a0c-9b73-86d9daf60bc6,Raster,2,WWW:LINK-1.0-http--link,6041b932-b668-4aec-96d5-c7196ebb1b8d,active,Unnamed resource,active,"http://geoserver.d4science-ii.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacanthocepolaabbreviata20121220200404780cet&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,application/x-netcdf,2017-10-14T01:16:25.880906,False
c570ae1e-41b0-4a9d-adbd-3bbc4b4f0710,32734855-b0e4-48e6-928f-767a22b57794,714d8fb4-c80b-492b-a6d7-b5aaafe84b86,WORMS   209390,2,WWW:LINK-1.0-http--link,9fdd0abf-dea2-414b-b520-9f0df2fe2657,active,GIS Viewer link,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=laeteasica20130411025602645cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,application/x-netcdf,2017-12-16T03:42:25.377312,False
52fc7190-7693-49eb-8596-e4efc4442bdb,71777b36-2a0f-4f49-8695-7bb483d0ef4f,a38b34bd-dde4-4bbf-9972-2bdc69066917,WORMS   209390,2,WWW:LINK-1.0-http--link,cc70183f-63a0-4b0b-aaeb-73072c7a5612,active,Unnamed resource,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative/aquamaps_native_acanthopagrus_australis.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=-37.75,-179.25,-18.75,180.25&width=640&height=480&format=geotiff",,Raster,WMS,2017-09-22T08:18:59.151740,False
3eb019ad-dc89-4e02-aa58-c023b13fbf1f,33446051-fa29-4fa5-8cb3-fc2132697c5e,2ddc4f38-fe7f-4c98-a34f-2c1bfe4b615a,iMarine,2,WWW:LINK-1.0-http--link,7d3cb11b-a11b-489e-bddc-87d531a3d118,active,Unnamed resource,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative2050/aquamaps_native2050_anchoa_walkeri.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=-4.75,-114.75,32.25,-76.75&width=640&height=480&format=geotiff",,Probability Distribution,application/x-netcdf,2017-12-16T07:24:01.959813,False
76b50ce1-ee4b-468e-bbca-6e512584ae7c,96d54f0d-8a4f-4d20-bee2-cb49dc837e97,3847fe7f-1026-4d7e-9665-25fb58245fc0,iMarine,2,WWW:LINK-1.0-http--link,8cb7abe1-b427-44e2-85d2-51a490c42709,active,GIS Viewer link,active,"http://geoserver.d4science-ii.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lambassisdussumieri20130412073733869cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,WORMS   209390,application/x-netcdf,2017-12-16T01:44:51.647971,False
2bea5ac9-3305-4f67-85c2-3ff84dfaf8d2,9eb2706a-25ba-4968-911e-bc1f326e25e9,bf3799e0-fe35-4f07-abcc-1434d5055529,http www.fao.org figis lod flod entities codeden,2,WWW:LINK-1.0-http--link,2164afce-fee6-4a11-a436-0e7994ef20c4,active,GIS Viewer link,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative2050/aquamaps_native2050_ahliesaurus_berryi.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=-39.75,-179.75,40.25,180.25&width=640&height=480&format=geotiff",,Raster,WMS,2017-09-23T15:10:52.491812,False
cac6f782-3e0b-450b-adb9-e55da86c3224,bde8ce38-64d2-420e-abb2-d0d7a7bed05d,8be63c34-01c6-45d4-9835-8291ef2553d8,fingerprint oyster,2,WWW:LINK-1.0-http--link,87a8b70a-4fa2-4b13-8e7f-50c2835bf376,active,GIS Viewer link,active,"http://thredds.d4science.org/thredds/wcs/public/netcdf/AquamapsNative2050/aquamaps_native2050_anchoa_argentivittata.nc?service=wcs&version=1.0.0&request=GetCoverage&coverage=probability&CRS=EPSG:4326&bbox=-14.75,-120.25,34.75,-74.75&width=640&height=480&format=geotiff",,Raster,WMS,2017-09-22T08:22:55.705406,False
dc187d7f-acbe-4161-b611-2a9dda859f39,b53bd6d7-4dff-41f0-8b2d-e1ede1c73579,c61361e2-e797-4c9e-a78e-50b1bc17c472,fao-fsa-map-47.1.6,2,WWW:LINK-1.0-http--link,df0547b0-3d5c-4afd-9aaf-857e663e612b,active,GIS Viewer link,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lacroporaparilis20130412115001273cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,WMS,2017-09-21T11:52:14.910192,False
e66e7f04-bcb5-435f-a9e4-98d4fd3a1c2d,04f9c95c-fe4d-46ab-a95d-24c5db82ea1e,d2920d7d-d317-4735-9b84-2b8645129a4d,Raster,2,WWW:LINK-1.0-http--link,94267f16-50d4-414a-8ba2-62b1331b18f3,active,WFS link to resource,active,"http://geoserver4.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lagneziaglaciata20121219003252463cet&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,WORMS   209390,WMS,2017-09-23T04:07:28.025254,False
4b072e3a-511c-47a2-a6c3-91680911a049,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,0ed26f31-e372-4663-adbd-fc8aeebe3d13,iMarine,2,WWW:LINK-1.0-http--link,154b3831-19bc-4987-af6d-94056367b5c8,active,WFS link to resource,active,"http://geoserver3.d4science.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lallothunnusfallai20130412082402309cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,WMS,2017-09-22T14:49:34.435169,False
2bea266e-8502-415b-8201-3480a120ec82,24e56801-7684-4e1f-bfc7-ec5a25266299,ed81235c-6804-4243-9c4b-5196987a8036,iMarine,2,WWW:LINK-1.0-http--link,0faa62e1-36a5-4a51-aa0b-c8fb01ff568a,active,WFS link to resource,active,"http://geoserver.d4science-ii.research-infrastructures.eu/geoserver/wms?service=wms&version=1.1.0&request=GetMap&layers=lamphiprionfrenatus20130414020432932cest&styles=&bbox=-180,-90,180,90&width=676&height=330&srs=EPSG:4326&crs=EPSG:4326&format=application/openlayers",,iMarine,application/x-netcdf,2017-09-22T04:04:25.235287,False
c92529e8-9974-4d3a-bb89-0bbb91476ebe,aba6450f-6547-47a9-9ab3-a1a4f309bb6b,0b08797c-a9db-4fee-b8e9-cd4801bb5ba7,Species Distribution Model,1,WWW:LINK-1.0-http--link,9f6356e3-c784-4d4d-b2a4-7f075c809f25,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=89fcb322-b615-46bf-810c-8eeb79094f15,,WORMS   209390,application/x-netcdf,2017-09-23T11:40:57.702766,False
ec096959-f78f-4b1b-b23c-29c7bed6e3b6,dff84a9f-c898-44f2-bf86-79a6e837d36e,f16b3c44-2af8-4aca-a5f6-0e49268d7dfc,iMarine,1,WWW:LINK-1.0-http--link,54dd4412-7593-4cc9-9f9d-40a45c4f44e4,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=dd874f10-de2e-4bf6-8afc-596cce425cdf,,Probability Distribution,WMS,2017-09-23T09:06:45.123863,False
c950848d-0f8a-4256-a53d-659cae4c5b18,538e8738-e71d-4743-92ee-8a7f9892d831,71872dc8-0bf4-41ee-93a4-085c02f8de0f,iMarine,1,WWW:LINK-1.0-http--link,57add19e-ec09-44e7-a532-9d55deef9bb1,active,WFS link to resource,active,http://data.d4science.org/gis?scope=%2Fd4science.research-infrastructures.eu&gis-UUID=e0e98036-64cd-4fb0-8873-25ff5de5b395,,Raster,application/x-netcdf,2017-09-22T19:14:15.401570,False
