is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anisochromis Mascarenensis Aquamaps Native Raster,,Result Product 204e5f80-838f-4bfc-a745-3f110fe7e09a,,,"This Anisochromis Mascarenensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 1ca563a0-19f3-41ca-8096-dfc86f5d1eca,,,,Measurement,,Classification,,1ca563a0-19f3-41ca-8096-dfc86f5d1eca,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/1ca563a0-19f3-41ca-8096-dfc86f5d1eca,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphiprion sandaracinos,,Result Product 7a0a9a43-568e-4148-952f-ef064a286aa7,,,"This Amphiprion sandaracinos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 7a0a9a43-568e-4148-952f-ef064a286aa7,,,,Medium,,Classification,,7a0a9a43-568e-4148-952f-ef064a286aa7,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/7a0a9a43-568e-4148-952f-ef064a286aa7,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anodontostoma thailandiae,,Result Product 4d9a7626-5f8f-4026-a646-5eb6c0f0f4cb,,,"This Anodontostoma thailandiae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anodontostoma-thailandiae1,,,,Measurement,,Classification,,anodontostoma-thailandiae1,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anodontostoma-thailandiae1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus hippothoe,,Result Product be0a97c0-3213-4f2c-9825-b11265ee9d6f,,,"This Alpheus hippothoe Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier be0a97c0-3213-4f2c-9825-b11265ee9d6f,,,,Measurement,,Classification,,be0a97c0-3213-4f2c-9825-b11265ee9d6f,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/be0a97c0-3213-4f2c-9825-b11265ee9d6f,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Akera soluta,,Result Product 8346730c-366d-4bfa-a43e-4e13cb72e101,,,"This Akera soluta Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name akera-soluta1,,,,Measurement,,Classification,,akera-soluta1,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/akera-soluta1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alpheus paracrinitus,,Result Product 96ab3cb2-c793-4460-a637-fb22b4d7cbed,,,"This Alpheus paracrinitus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 8da43a09-77cb-41a9-aea2-e6a89c2b53e7,,,,Measurement,,Classification,,8da43a09-77cb-41a9-aea2-e6a89c2b53e7,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/8da43a09-77cb-41a9-aea2-e6a89c2b53e7,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Ahliesaurus brevis,,Result Product 6242021a-30e9-4926-a18e-e247008b4c8c,,,"This Ahliesaurus brevis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 32bd0bd5-cc9a-4190-8a87-c1a16867c1d1,,,,Measurement,,Classification,,32bd0bd5-cc9a-4190-8a87-c1a16867c1d1,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/32bd0bd5-cc9a-4190-8a87-c1a16867c1d1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Adelosebastes latens,,Result Product 4601e4fa-5645-4a2a-8349-476724ecd6f0,,,"This Adelosebastes latens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name adelosebastes-latens1,,,,Measurement,,Classification,,adelosebastes-latens1,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/adelosebastes-latens1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa parva,,Result Product 8fad460b-542a-426b-8cab-c11dc4e9264d,,,"This Anchoa parva Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name anchoa-parva,,,,Measurement,,Classification,,anchoa-parva,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-parva,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amaryllis Carrascoi Aquamaps Native Raster,,Result Product 9b118229-4912-447e-8979-fa170eaf4ad9,,,"This Amaryllis Carrascoi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier c88d87f7-b53e-41b8-ba02-2e034f02d2f7,,,,Measurement,,Classification,,c88d87f7-b53e-41b8-ba02-2e034f02d2f7,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c88d87f7-b53e-41b8-ba02-2e034f02d2f7,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acentrogobius Caninus Aquamaps Native Raster,,Result Product fd55c2c5-54fd-4b85-94aa-91def6570ecb,,,"This Acentrogobius Caninus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier fd55c2c5-54fd-4b85-94aa-91def6570ecb,,,,Measurement,,Classification,,fd55c2c5-54fd-4b85-94aa-91def6570ecb,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/fd55c2c5-54fd-4b85-94aa-91def6570ecb,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anodontia Edentula Aquamaps Native Raster,,Result Product 28dade12-e90a-47ed-b053-25deab4bf329,,,"This Anodontia Edentula Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anodontia-edentula-aquamaps-native-raster,,,,Measurement,,Classification,,anodontia-edentula-aquamaps-native-raster,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anodontia-edentula-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepes apercna,,Result Product 0b2954da-7f29-4363-a89b-f2acc00e9c2d,,,"This Alepes apercna Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 0b2954da-7f29-4363-a89b-f2acc00e9c2d,,,,Measurement,,Classification,,0b2954da-7f29-4363-a89b-f2acc00e9c2d,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0b2954da-7f29-4363-a89b-f2acc00e9c2d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amblyglyphidodon ternatensis,,Result Product a3a0eb50-e30a-401b-bb17-7545d63047f9,,,"This Amblyglyphidodon ternatensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier c617291b-d692-41da-abd1-da10b12b90f0,,,,Measurement,,Classification,,c617291b-d692-41da-abd1-da10b12b90f0,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c617291b-d692-41da-abd1-da10b12b90f0,,
2017-11-25T11:25:04.599665,SimpleLinkEntity,Person,string,2099-12-31T23:59:59-01:00,Abudefduf sordidus,,Result Product 93da301c-6468-48be-b743-ad4d9749e6e2,,,"This Abudefduf sordidus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name abudefduf-sordidus2,,,,,,Classification,,abudefduf-sordidus2,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-sordidus2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acentronura Dendritica Aquamaps Native Raster,,Result Product 4d385d45-2ef8-406a-9a27-2476827378b2,,,"This Acentronura Dendritica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 4d385d45-2ef8-406a-9a27-2476827378b2,,,,,,Classification,,4d385d45-2ef8-406a-9a27-2476827378b2,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4d385d45-2ef8-406a-9a27-2476827378b2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Angaria delphinus,,Result Product fd2d2371-aad2-4d3f-98c9-3aaa33eb3600,,,"This Angaria delphinus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier fd2d2371-aad2-4d3f-98c9-3aaa33eb3600,,,,,,Classification,,fd2d2371-aad2-4d3f-98c9-3aaa33eb3600,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/fd2d2371-aad2-4d3f-98c9-3aaa33eb3600,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acropora humilis,,Result Product 6e8ccd81-8282-4fd1-ba2f-1e35c4543ee4,,,"This Acropora humilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name acropora-humilis,,,,,,Classification,,acropora-humilis,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/acropora-humilis,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anarhichas minor,,Result Product 302a7163-a1af-4bdb-98d5-f9420803cfe3,,,"This Anarhichas minor Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name anarhichas-minor2,,,,,,Classification,,anarhichas-minor2,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anarhichas-minor2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anacanthobatis marmoratus,,Result Product 61a98f7a-8ccf-4670-8072-df046b7f5f0b,,,"This Anacanthobatis marmoratus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 3ad18ebc-dbd7-4d2a-994b-63c93fe32c2c,,,,,,Classification,,3ad18ebc-dbd7-4d2a-994b-63c93fe32c2c,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3ad18ebc-dbd7-4d2a-994b-63c93fe32c2c,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anguilla reinhardtii,,Result Product f4600d37-6dc9-4d4a-8bd5-3bab4c38b9f1,,,"This Anguilla reinhardtii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 194d7fa8-bb72-4b1f-8f23-f0b68dff509e,,,,,,Classification,,194d7fa8-bb72-4b1f-8f23-f0b68dff509e,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/194d7fa8-bb72-4b1f-8f23-f0b68dff509e,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla anguilla,,Result Product 1121fe8e-9f79-452e-bbed-33c2624cd1f5,,,"This Anguilla anguilla Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater suitable dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 1121fe8e-9f79-452e-bbed-33c2624cd1f5,,,,,,Classification,,1121fe8e-9f79-452e-bbed-33c2624cd1f5,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1121fe8e-9f79-452e-bbed-33c2624cd1f5,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Analytics Lab Virtual Research Environment,,Result Product 956cffdd-2e98-4eff-836b-962179d50278,,,"A Virtual Research Environment specifically conceived to provide its users 
with an environment to experience with data analytics facilities. In 
particular, users of this VRE are provided with a number of ready-to-use 
algorithms and methods including data clustering (e.g. DBScan, KMeans). In 
addition to that they are provided with RStudio for developing new R-based 
analytics methods.",,,Result Product Identifier 956cffdd-2e98-4eff-836b-962179d50278,,,,,,Classification,,956cffdd-2e98-4eff-836b-962179d50278,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/956cffdd-2e98-4eff-836b-962179d50278,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allosmerus elongatus,,Result Product 091e1367-1864-44ca-8cc7-d8357dcf1afb,,,"This Allosmerus elongatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name allosmerus-elongatus,,,,,,Classification,,allosmerus-elongatus,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/allosmerus-elongatus,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aetomylaeus milvus,,Result Product 46e77f9c-b698-4b65-b8ad-f6a6ad1ed168,,,"This Aetomylaeus milvus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 46e77f9c-b698-4b65-b8ad-f6a6ad1ed168,,,,,,Classification,,46e77f9c-b698-4b65-b8ad-f6a6ad1ed168,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/46e77f9c-b698-4b65-b8ad-f6a6ad1ed168,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Agnesiopsis translucida,,Result Product a5cb4a8f-9ec8-45a8-bb1d-e7869bfa2afd,,,"This Agnesiopsis translucida Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier a5cb4a8f-9ec8-45a8-bb1d-e7869bfa2afd,,,,,,Classification,,a5cb4a8f-9ec8-45a8-bb1d-e7869bfa2afd,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a5cb4a8f-9ec8-45a8-bb1d-e7869bfa2afd,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa mitchilli,,Result Product 9c37bb1a-c7b7-45ff-b4ac-949cdcd6b1b6,,,"This Anchoa mitchilli Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 9c37bb1a-c7b7-45ff-b4ac-949cdcd6b1b6,,,,,,Classification,,9c37bb1a-c7b7-45ff-b4ac-949cdcd6b1b6,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9c37bb1a-c7b7-45ff-b4ac-949cdcd6b1b6,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,allocyttus folletti Aquamaps Native 2050 Raster,,Result Product d653c214-ddb8-4b90-ab01-dec8682e4985,,,"This allocyttus folletti Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier fac7916a-2a5f-4e7e-a762-946188ace084,,,,,,Classification,,fac7916a-2a5f-4e7e-a762-946188ace084,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/fac7916a-2a5f-4e7e-a762-946188ace084,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Agaricia agaricites,,Result Product b130b4da-a0ba-417f-921a-52f1ce0c6d2d,,,"This Agaricia agaricites Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier b130b4da-a0ba-417f-921a-52f1ce0c6d2d,,,,,,Classification,,b130b4da-a0ba-417f-921a-52f1ce0c6d2d,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b130b4da-a0ba-417f-921a-52f1ce0c6d2d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus bellimanus,,Result Product e100cb92-84a2-4955-a1c8-40e58fc7cef4,,,"This Alpheus bellimanus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier e100cb92-84a2-4955-a1c8-40e58fc7cef4,,,,,,Classification,,e100cb92-84a2-4955-a1c8-40e58fc7cef4,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e100cb92-84a2-4955-a1c8-40e58fc7cef4,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,achirus achirus Aquamaps Native 2050 Raster,,Result Product e6b08a5c-4e36-4277-9c14-93d056f40685,,,"This achirus achirus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 4e020f35-3e2c-4961-9da1-5704bb151750,,,,,,Classification,,4e020f35-3e2c-4961-9da1-5704bb151750,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4e020f35-3e2c-4961-9da1-5704bb151750,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammodytes hexapterus,,Result Product f7a5e47d-58a1-4372-b5f9-5020d3f461f7,,,"This Ammodytes hexapterus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 3a6e737e-a5d6-4266-a71d-401741574b8c,,,,,,Classification,,3a6e737e-a5d6-4266-a71d-401741574b8c,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3a6e737e-a5d6-4266-a71d-401741574b8c,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anadara granosa,,Result Product 3f9a9a77-1de6-4709-b788-b1f3a67aaef4,,,"This Anadara granosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anadara-granosa,,,,,,Classification,,anadara-granosa,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anadara-granosa,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,acentrogobius janthinopterus Aquamaps Native 2050 Raster,,Result Product 43faccaf-8494-4da9-8f52-902e3af455aa,,,"This acentrogobius janthinopterus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 43faccaf-8494-4da9-8f52-902e3af455aa,,,,,,Classification,,43faccaf-8494-4da9-8f52-902e3af455aa,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/43faccaf-8494-4da9-8f52-902e3af455aa,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla Reinhardtii Aquamaps Native Raster,,Result Product e8a7bd19-b704-44bb-beeb-a95b77c35ec8,,,"This Anguilla Reinhardtii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anguilla-reinhardtii-aquamaps-native-raster,,,,,,Classification,,anguilla-reinhardtii-aquamaps-native-raster,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-reinhardtii-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amaryllis carrascoi,,Result Product d4da757c-0ac1-4960-baef-c7f6edcfb5ae,,,"This Amaryllis carrascoi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier d4da757c-0ac1-4960-baef-c7f6edcfb5ae,,,,,,Classification,,d4da757c-0ac1-4960-baef-c7f6edcfb5ae,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/d4da757c-0ac1-4960-baef-c7f6edcfb5ae,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,amblygobius linki Aquamaps Native 2050 Raster,,Result Product 91c5fcb7-5c80-4099-a733-5e433a867ae6,,,"This amblygobius linki Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 91c5fcb7-5c80-4099-a733-5e433a867ae6,,,,,,Classification,,91c5fcb7-5c80-4099-a733-5e433a867ae6,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/91c5fcb7-5c80-4099-a733-5e433a867ae6,,
