is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_label,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_is_source_of_has_endDate,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_destination_of_has_source_has_identifier_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphissa acutecostata,,Result Product ee52eefe-2c99-4b3f-8db9-fb2c01905314,,Result Product Revision Identifier 802bbe58-f3f0-4bef-8696-3f95dc1821aa,"This Amphissa acutecostata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,Measurement,,Classification,802bbe58-f3f0-4bef-8696-3f95dc1821aa,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/802bbe58-f3f0-4bef-8696-3f95dc1821aa,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthurus coeruleus,,Result Product c62a142b-28e4-4c2c-84cc-1d17a53435f8,,Result Product Name acanthurus-coeruleus3,"This Acanthurus coeruleus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,Measurement,,Classification,acanthurus-coeruleus3,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-coeruleus3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthostracion polygonius,,Result Product 578e7cd1-00b5-44db-942e-268bd2ba02cf,,Result Product Identifier 578e7cd1-00b5-44db-942e-268bd2ba02cf,"This Acanthostracion polygonius Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,Medium,,Classification,578e7cd1-00b5-44db-942e-268bd2ba02cf,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/578e7cd1-00b5-44db-942e-268bd2ba02cf,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Annual means Dinoflagellates 1958-2006,,Result Product d5dafc20-52eb-4ddc-97cf-fa35e8eb9987,,Result Product Revision Identifier 43c9e4bc-d8b8-41cb-869c-373f2e473e22,Dataproduct  from the Continuous Plankton Recorder (CPR) on the annual means of the Dinoflagellate abundance from 1958-2006. The data has been averaged per CPR standard region and includes areas of the North Atlantic Ocean and Greater North Sea.,,,,,,,,Measurement,,Classification,43c9e4bc-d8b8-41cb-869c-373f2e473e22,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/43c9e4bc-d8b8-41cb-869c-373f2e473e22,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acipenser brevirostrum,,Result Product f9991e25-0c53-4176-b139-4b58ed4978ad,,Result Product Revision Identifier ab23bf5c-6b2c-4833-a832-3b835463a636,"This Acipenser brevirostrum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,Measurement,,Classification,ab23bf5c-6b2c-4833-a832-3b835463a636,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ab23bf5c-6b2c-4833-a832-3b835463a636,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,ampelisca abdita Aquamaps Native 2050 Raster,,Result Product 09138dcb-775a-4330-8301-8cd303615fee,,Result Product Identifier 09138dcb-775a-4330-8301-8cd303615fee,"This ampelisca abdita Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,Measurement,,Classification,09138dcb-775a-4330-8301-8cd303615fee,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/09138dcb-775a-4330-8301-8cd303615fee,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Albatrossia pectoralis,,Result Product 2065cc51-9274-4323-a7fd-cdbd809bc1db,,Result Product Revision Identifier ef78fe57-97d6-4443-b6d7-e6033380f54a,"This Albatrossia pectoralis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,Measurement,,Classification,ef78fe57-97d6-4443-b6d7-e6033380f54a,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ef78fe57-97d6-4443-b6d7-e6033380f54a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepes djedaba,,Result Product ee411c8a-e367-4971-b4a7-d356b7869269,,Result Product Identifier ee411c8a-e367-4971-b4a7-d356b7869269,"This Alepes djedaba Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,Measurement,,Classification,ee411c8a-e367-4971-b4a7-d356b7869269,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/ee411c8a-e367-4971-b4a7-d356b7869269,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abalistes stellatus,,Result Product b9e02aef-a919-452b-8e45-ccc811941f72,,Result Product Revision Identifier c3a62bbc-abfb-4d68-b1cd-ca88379d2c68,"This Abalistes stellatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,Medium,,Classification,c3a62bbc-abfb-4d68-b1cd-ca88379d2c68,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c3a62bbc-abfb-4d68-b1cd-ca88379d2c68,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Agaricia undata,,Result Product 26a10299-d00a-4368-b68b-88c2da0ce593,,Result Product Identifier 26a10299-d00a-4368-b68b-88c2da0ce593,"This Agaricia undata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,Measurement,,Classification,26a10299-d00a-4368-b68b-88c2da0ce593,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/26a10299-d00a-4368-b68b-88c2da0ce593,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Achelia Assimilis Aquamaps Native Raster,,Result Product e2bbb371-338c-4d96-a856-8bfbe3766b72,,Result Product Revision Identifier 00fa6a55-2dd6-4b3d-a708-a3aba8882991,"This Achelia Assimilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,Measurement,,Classification,00fa6a55-2dd6-4b3d-a708-a3aba8882991,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/00fa6a55-2dd6-4b3d-a708-a3aba8882991,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyrhynchotes honckenii,,Result Product 991a4091-6b54-43b8-92b1-1a7a11fb4bc4,,Result Product Name amblyrhynchotes-honckenii3,"This Amblyrhynchotes honckenii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,Measurement,,Classification,amblyrhynchotes-honckenii3,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyrhynchotes-honckenii3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Andamia tetradactylus,,Result Product 16ab482e-a376-4cea-8c92-2ac67f55a7e3,,Result Product Name andamia-tetradactylus,"This Andamia tetradactylus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,Medium,,Classification,andamia-tetradactylus,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/andamia-tetradactylus,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,albula nemoptera Aquamaps Native 2050 Raster,,Result Product 0a0969cc-413c-4744-acd5-b6136e563ed8,,Result Product Revision Identifier 4d8f42be-85e5-4265-b626-a7bf1cca83ed,"This albula nemoptera Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,Measurement,,Classification,4d8f42be-85e5-4265-b626-a7bf1cca83ed,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4d8f42be-85e5-4265-b626-a7bf1cca83ed,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acipenser brevirostrum,,Result Product f79ca3dc-5139-4a25-9fa3-48097d22a297,,Result Product Name acipenser-brevirostrum1,"This Acipenser brevirostrum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,Measurement,,Classification,acipenser-brevirostrum1,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acipenser-brevirostrum1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alloeocarpa incrustans,,Result Product e290210b-3340-48f6-b4dd-d015da184e62,,Result Product Name alloeocarpa-incrustans,"This Alloeocarpa incrustans Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,Measurement,,Classification,alloeocarpa-incrustans,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/alloeocarpa-incrustans,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acropora florida,,Result Product 0d9b77c5-5d99-444f-ae47-5aa2a8b62012,,Result Product Name acropora-florida,"This Acropora florida Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,Measurement,,Classification,acropora-florida,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acropora-florida,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anodontia ovum,,Result Product 93f541a5-2110-420b-bef9-8d080473c905,,Result Product Revision Identifier 3d64acde-a0b2-4ac7-9399-308e6ab25766,"This Anodontia ovum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,Measurement,,Classification,3d64acde-a0b2-4ac7-9399-308e6ab25766,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3d64acde-a0b2-4ac7-9399-308e6ab25766,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla megastoma,,Result Product 70e5fc00-55d7-433f-99a7-82b0fb89f9e8,,Result Product Name anguilla-megastoma2,"This Anguilla megastoma Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,Measurement,,Classification,anguilla-megastoma2,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-megastoma2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthephyra curtirostris,,Result Product 3665934c-b3bc-49b6-9e64-14ab8bf1b8f5,,Result Product Name acanthephyra-curtirostris,"This Acanthephyra curtirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,,,Classification,acanthephyra-curtirostris,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthephyra-curtirostris,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblygobius bynoensis,,Result Product b9f0d702-0654-4185-b257-81897feac68d,,Result Product Identifier b9f0d702-0654-4185-b257-81897feac68d,"This Amblygobius bynoensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,,,Classification,b9f0d702-0654-4185-b257-81897feac68d,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b9f0d702-0654-4185-b257-81897feac68d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alpheus Paralcyone Aquamaps Native Raster,,Result Product acc56472-21fb-4448-bff0-7ed9a0bd1651,,Result Product Revision Identifier 9bba89b3-b9f1-4456-b6e5-2f0b5e55706a,"This Alpheus Paralcyone Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,9bba89b3-b9f1-4456-b6e5-2f0b5e55706a,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/9bba89b3-b9f1-4456-b6e5-2f0b5e55706a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora rambleri,,Result Product 633b77a7-05f0-4762-be62-2996ffabd87c,,Result Product Name acropora-rambleri3,"This Acropora rambleri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,,,Classification,acropora-rambleri3,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acropora-rambleri3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyraja taaf,,Result Product 5a936c0c-2067-4cae-aa08-3d8a87b061c1,,Result Product Name amblyraja-taaf3,"This Amblyraja taaf Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,,,Classification,amblyraja-taaf3,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyraja-taaf3,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyraja georgiana,,Result Product 7299fa16-482d-41bc-8dd8-c32750027cb2,,Result Product Name amblyraja-georgiana2,"This Amblyraja georgiana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,,,Classification,amblyraja-georgiana2,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyraja-georgiana2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthopagrus australis,,Result Product 2b652868-dfdd-41a9-bdf5-49368b62242c,,Result Product Name acanthopagrus-australis1,"This Acanthopagrus australis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,,,Classification,acanthopagrus-australis1,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthopagrus-australis1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acentrogobius Cyanomos Aquamaps Native Raster,,Result Product b12a404a-9a49-4d23-880f-28e7613bf8d0,,Result Product Revision Identifier cdda7c07-001f-4019-98b9-8259a3043046,"This Acentrogobius Cyanomos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,cdda7c07-001f-4019-98b9-8259a3043046,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/cdda7c07-001f-4019-98b9-8259a3043046,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthastrea echinata,,Result Product 4bb91bd7-e5de-473b-8776-8cbd745575fa,,Result Product Revision Identifier e8328c2f-9eec-4337-bb99-29931bacad77,"This Acanthastrea echinata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,,,Classification,e8328c2f-9eec-4337-bb99-29931bacad77,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e8328c2f-9eec-4337-bb99-29931bacad77,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Annachlamys flabellata,,Result Product c7023930-2d7a-42bd-b3d8-bf300cdd7976,,Result Product Identifier c7023930-2d7a-42bd-b3d8-bf300cdd7976,"This Annachlamys flabellata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,,,Classification,c7023930-2d7a-42bd-b3d8-bf300cdd7976,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/c7023930-2d7a-42bd-b3d8-bf300cdd7976,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aeoliscus Punctulatus Aquamaps Native Raster,,Result Product c6883874-6041-49bf-be33-ab3e444e54fd,,Result Product Revision Identifier 474fb595-ee30-4440-ba8e-5766e1a32f85,"This Aeoliscus Punctulatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,474fb595-ee30-4440-ba8e-5766e1a32f85,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/474fb595-ee30-4440-ba8e-5766e1a32f85,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,ammotretis lituratus Aquamaps Native 2050 Raster,,Result Product 7cef7dc9-2b50-4a02-be7f-434f8621133a,,Result Product Identifier 7cef7dc9-2b50-4a02-be7f-434f8621133a,"This ammotretis lituratus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,7cef7dc9-2b50-4a02-be7f-434f8621133a,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/7cef7dc9-2b50-4a02-be7f-434f8621133a,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Ampelisca bicarinata,,Result Product e8ace875-60dd-4afb-b010-0a8920b07a44,,Result Product Identifier e8ace875-60dd-4afb-b010-0a8920b07a44,"This Ampelisca bicarinata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,,,Classification,e8ace875-60dd-4afb-b010-0a8920b07a44,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e8ace875-60dd-4afb-b010-0a8920b07a44,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anisochromis mascarenensis,,Result Product 1aa3e2e0-82eb-4df2-a13e-09ef90ea20b9,,Result Product Revision Identifier e0d3bce1-02ae-4d6b-b421-0b2ec04485c2,"This Anisochromis mascarenensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,,,Classification,e0d3bce1-02ae-4d6b-b421-0b2ec04485c2,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e0d3bce1-02ae-4d6b-b421-0b2ec04485c2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amphiprion melanopus,,Result Product af61f45a-9d18-4240-b298-7538858558c5,,Result Product Identifier af61f45a-9d18-4240-b298-7538858558c5,"This Amphiprion melanopus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,,,Classification,af61f45a-9d18-4240-b298-7538858558c5,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/af61f45a-9d18-4240-b298-7538858558c5,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthopsetta nadeshnyi Aquamaps Native 2050 Raster,,Result Product 39db8289-54d0-4948-a64d-a927ebb54435,,Result Product Name acanthopsetta-nadeshnyi-aquamaps-native-2050-raster,"This acanthopsetta nadeshnyi Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,acanthopsetta-nadeshnyi-aquamaps-native-2050-raster,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthopsetta-nadeshnyi-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus nuttingi,,Result Product 6aec5c49-24a7-44af-9e18-204d84a248d2,,Result Product Revision Identifier e99339d0-7555-40f9-a085-76f7527e6bf5,"This Alpheus nuttingi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,,,Classification,e99339d0-7555-40f9-a085-76f7527e6bf5,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e99339d0-7555-40f9-a085-76f7527e6bf5,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,47.B.1 SEAFO Division of FAO Major Area 47,,Result Product c5c3ed63-8e14-4fb3-a07c-c0c51d3ded19,,Result Product Identifier c5c3ed63-8e14-4fb3-a07c-c0c51d3ded19,The FAO major fishing areas for statistical purpose are defined by the CWP handbook of fishery statistical standards available at http://www.fao.org/fishery/cwp/handbook/h/en,,,,,,,,,,Classification,c5c3ed63-8e14-4fb3-a07c-c0c51d3ded19,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/c5c3ed63-8e14-4fb3-a07c-c0c51d3ded19,,
