is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ancylopsetta cycloidea,,Result Product 6dd71893-7717-4ee0-8c36-1e7a66a2dabf,,,"This Ancylopsetta cycloidea Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier d0d5c18d-d299-4cd6-a985-fa54ac622312,,,,Measurement,,Classification,,d0d5c18d-d299-4cd6-a985-fa54ac622312,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d0d5c18d-d299-4cd6-a985-fa54ac622312,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amaryllis Keablei Aquamaps Native Raster,,Result Product ce384b33-1050-414a-9395-6a6d4eb87e38,,,"This Amaryllis Keablei Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier ce384b33-1050-414a-9395-6a6d4eb87e38,,,,Measurement,,Classification,,ce384b33-1050-414a-9395-6a6d4eb87e38,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/ce384b33-1050-414a-9395-6a6d4eb87e38,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Albula forsteri,,Result Product 82d37c2b-2014-4dc5-8ec1-c5318f84dc31,,,"This Albula forsteri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier dec16c24-67c4-40fb-969e-cae7280b18b9,,,,Measurement,,Classification,,dec16c24-67c4-40fb-969e-cae7280b18b9,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/dec16c24-67c4-40fb-969e-cae7280b18b9,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Achirus scutum,,Result Product e6422461-20f1-4436-a376-74f2cb6e7d99,,,"This Achirus scutum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name achirus-scutum2,,,,Measurement,,Classification,,achirus-scutum2,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/achirus-scutum2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyraja doellojuradoi,,Result Product a440c7a3-66e5-41f3-a460-535be92a7f7d,,,"This Amblyraja doellojuradoi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier a440c7a3-66e5-41f3-a460-535be92a7f7d,,,,Measurement,,Classification,,a440c7a3-66e5-41f3-a460-535be92a7f7d,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a440c7a3-66e5-41f3-a460-535be92a7f7d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Agonopsis vulsa,,Result Product 9678f1ef-4b37-49ab-921a-448f2aac8e03,,,"This Agonopsis vulsa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 0649c538-09fb-4e3a-8648-3829500ba2f7,,,,Medium,,Classification,,0649c538-09fb-4e3a-8648-3829500ba2f7,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/0649c538-09fb-4e3a-8648-3829500ba2f7,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abudefduf Natalensis Aquamaps Native Raster,,Result Product 546e80c5-905d-4f47-9878-6d2b9ccba747,,,"This Abudefduf Natalensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name abudefduf-natalensis-aquamaps-native-raster,,,,Medium,,Classification,,abudefduf-natalensis-aquamaps-native-raster,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-natalensis-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa curta,,Result Product ab17c98c-575c-4db2-91a4-ea7fb973f768,,,"This Anchoa curta Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 7e40212c-d001-4750-916a-ca2af5f6d794,,,,Measurement,,Classification,,7e40212c-d001-4750-916a-ca2af5f6d794,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7e40212c-d001-4750-916a-ca2af5f6d794,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anacanthobatis longirostris,,Result Product 9bd0893f-b8d9-4373-be5c-eae2e65d1b65,,,"This Anacanthobatis longirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 9bd0893f-b8d9-4373-be5c-eae2e65d1b65,,,,Measurement,,Classification,,9bd0893f-b8d9-4373-be5c-eae2e65d1b65,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9bd0893f-b8d9-4373-be5c-eae2e65d1b65,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alopias pelagicus,,Result Product b3bb1f6e-dfee-41d0-9b5c-b4626c5857ea,,,"This Alopias pelagicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier b3bb1f6e-dfee-41d0-9b5c-b4626c5857ea,,,,Measurement,,Classification,,b3bb1f6e-dfee-41d0-9b5c-b4626c5857ea,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b3bb1f6e-dfee-41d0-9b5c-b4626c5857ea,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aega Deshaysiana Aquamaps Native Raster,,Result Product 3b8cc315-8b76-4acb-a8fe-bde7ffbbce1c,,,"This Aega Deshaysiana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 3b8cc315-8b76-4acb-a8fe-bde7ffbbce1c,,,,Measurement,,Classification,,3b8cc315-8b76-4acb-a8fe-bde7ffbbce1c,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/3b8cc315-8b76-4acb-a8fe-bde7ffbbce1c,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anarchias euryurus,,Result Product 92670413-1b7c-48c5-bef0-44a81e089e39,,,"This Anarchias euryurus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 92670413-1b7c-48c5-bef0-44a81e089e39,,,,Measurement,,Classification,,92670413-1b7c-48c5-bef0-44a81e089e39,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/92670413-1b7c-48c5-bef0-44a81e089e39,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amblyglyphidodon curacao Aquamaps Native 2050 Raster,,Result Product 3121b083-33a1-4bc4-85b0-ed1fb2494b64,,,"This amblyglyphidodon curacao Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amblyglyphidodon-curacao-aquamaps-native-2050-raster,,,,Measurement,,Classification,,amblyglyphidodon-curacao-aquamaps-native-2050-raster,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyglyphidodon-curacao-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aiptasia Mutabilis Aquamaps Native Raster,,Result Product 66553295-3e91-4575-a1bc-b32752804fa7,,,"This Aiptasia Mutabilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 66553295-3e91-4575-a1bc-b32752804fa7,,,,Measurement,,Classification,,66553295-3e91-4575-a1bc-b32752804fa7,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/66553295-3e91-4575-a1bc-b32752804fa7,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthopsetta nadeshnyi,,Result Product cfddc456-3f20-4583-be0b-13d6b781d3f8,,,"This Acanthopsetta nadeshnyi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 10cc2dc1-d41a-4a7d-8fda-8054f647993f,,,,Measurement,,Classification,,10cc2dc1-d41a-4a7d-8fda-8054f647993f,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/10cc2dc1-d41a-4a7d-8fda-8054f647993f,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alloblennius Parvus Aquamaps Native Raster,,Result Product 4b4f7b03-7fb1-431d-b2a7-283ba8c4abbd,,,"This Alloblennius Parvus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier f83a0db0-d27b-4803-a477-173dd29f4919,,,,Measurement,,Classification,,f83a0db0-d27b-4803-a477-173dd29f4919,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f83a0db0-d27b-4803-a477-173dd29f4919,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchoa panamensis,,Result Product e4afcede-e87e-4c9f-bf7c-4bd5a08e8329,,,"This Anchoa panamensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 100db51e-4279-4ae9-a881-6109b61639b7,,,,Medium,,Classification,,100db51e-4279-4ae9-a881-6109b61639b7,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/100db51e-4279-4ae9-a881-6109b61639b7,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,alpheus floridanus Aquamaps Native 2050 Raster,,Result Product cb99f955-7b02-464e-abe4-9457334f5274,,,"This alpheus floridanus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier cb99f955-7b02-464e-abe4-9457334f5274,,,,,,Classification,,cb99f955-7b02-464e-abe4-9457334f5274,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/cb99f955-7b02-464e-abe4-9457334f5274,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acentrogobius suluensis,,Result Product 9ee75939-7107-41d6-b2e4-ea88f5790459,,,"This Acentrogobius suluensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 9ee75939-7107-41d6-b2e4-ea88f5790459,,,,,,Classification,,9ee75939-7107-41d6-b2e4-ea88f5790459,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9ee75939-7107-41d6-b2e4-ea88f5790459,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alosa mediocris,,Result Product d9bed424-4f78-4dcc-8ea1-1ec0c8888b2d,,,"This Alosa mediocris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name alosa-mediocris2,,,,,,Classification,,alosa-mediocris2,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alosa-mediocris2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ambassis Gymnocephalus Aquamaps Native Raster,,Result Product 5cf9086f-e8a9-442e-b930-3f62a3e77aed,,,"This Ambassis Gymnocephalus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 602ad739-5f61-44d1-8080-50392d2c7f08,,,,,,Classification,,602ad739-5f61-44d1-8080-50392d2c7f08,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/602ad739-5f61-44d1-8080-50392d2c7f08,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acentrogobius viridipunctatus,,Result Product e376369c-d29d-4523-ab65-1dfbeadd5826,,,"This Acentrogobius viridipunctatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name acentrogobius-viridipunctatus2,,,,,,Classification,,acentrogobius-viridipunctatus2,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acentrogobius-viridipunctatus2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus Macroskeles Aquamaps Native Raster,,Result Product dc4cf90f-bc61-4581-95b8-9d9f3eb1d1be,,,"This Alpheus Macroskeles Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 2705ffd8-70b0-4333-90ae-fa9d8c44dd09,,,,,,Classification,,2705ffd8-70b0-4333-90ae-fa9d8c44dd09,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2705ffd8-70b0-4333-90ae-fa9d8c44dd09,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alpheus Bidens Aquamaps Native Raster,,Result Product dec20ea2-d6a9-409c-987c-3e1bf688325c,,,"This Alpheus Bidens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 7fc390ca-f74e-4d6c-b731-653460c3f3b0,,,,,,Classification,,7fc390ca-f74e-4d6c-b731-653460c3f3b0,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7fc390ca-f74e-4d6c-b731-653460c3f3b0,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Angaria Delphinus Aquamaps Native Raster,,Result Product d6b93563-f30a-41e6-96a9-32a03f9d3f08,,,"This Angaria Delphinus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name angaria-delphinus-aquamaps-native-raster,,,,,,Classification,,angaria-delphinus-aquamaps-native-raster,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/angaria-delphinus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora latistella,,Result Product 8ad12db8-8580-413d-9da4-a59feb96770b,,,"This Acropora latistella Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 8ad12db8-8580-413d-9da4-a59feb96770b,,,,,,Classification,,8ad12db8-8580-413d-9da4-a59feb96770b,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/8ad12db8-8580-413d-9da4-a59feb96770b,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepes kleinii,,Result Product bd09966f-a98f-4652-955e-f8e25eb94882,,,"This Alepes kleinii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier bd09966f-a98f-4652-955e-f8e25eb94882,,,,,,Classification,,bd09966f-a98f-4652-955e-f8e25eb94882,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/bd09966f-a98f-4652-955e-f8e25eb94882,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphistichus argenteus,,Result Product d47de76f-2c64-4c37-8288-acff387f0813,,,"This Amphistichus argenteus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier ee3b0f02-3306-4794-8d8d-f490a214bf0b,,,,,,Classification,,ee3b0f02-3306-4794-8d8d-f490a214bf0b,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ee3b0f02-3306-4794-8d8d-f490a214bf0b,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anarchias leucurus,,Result Product 0a79744c-19a4-471d-a696-8719ea964d06,,,"This Anarchias leucurus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 05fe97c2-7d5a-472c-b526-a84a43ddfd3f,,,,,,Classification,,05fe97c2-7d5a-472c-b526-a84a43ddfd3f,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/05fe97c2-7d5a-472c-b526-a84a43ddfd3f,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,anodontia fragilis Aquamaps Native 2050 Raster,,Result Product 433279ff-71fc-4b66-be1e-f6a6fe57aa1c,,,"This anodontia fragilis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 433279ff-71fc-4b66-be1e-f6a6fe57aa1c,,,,,,Classification,,433279ff-71fc-4b66-be1e-f6a6fe57aa1c,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/433279ff-71fc-4b66-be1e-f6a6fe57aa1c,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthurus nigrofuscus Aquamaps Native 2050 Raster,,Result Product eb9f90e6-b298-46d5-bacc-9a3ce4534765,,,"This acanthurus nigrofuscus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier eb9f90e6-b298-46d5-bacc-9a3ce4534765,,,,,,Classification,,eb9f90e6-b298-46d5-bacc-9a3ce4534765,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/eb9f90e6-b298-46d5-bacc-9a3ce4534765,,
2017-11-26T07:07:25.230540,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Achirus Lineatus Aquamaps Native Raster,,Result Product e5a85685-066f-4d2b-ae9c-7f1bacc5e035,,,"This Achirus Lineatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier e5a85685-066f-4d2b-ae9c-7f1bacc5e035,,,,,,Classification,,e5a85685-066f-4d2b-ae9c-7f1bacc5e035,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e5a85685-066f-4d2b-ae9c-7f1bacc5e035,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammodytes Personatus Aquamaps Native Raster,,Result Product df37b97b-971f-4a4d-9cde-288595054e8a,,,"This Ammodytes Personatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier df37b97b-971f-4a4d-9cde-288595054e8a,,,,,,Classification,,df37b97b-971f-4a4d-9cde-288595054e8a,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/df37b97b-971f-4a4d-9cde-288595054e8a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,alepes kleinii Aquamaps Native 2050 Raster,,Result Product 805fc72b-a8e6-43fe-89f4-171d3fd6c38c,,,"This alepes kleinii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier f862e1e0-d720-4eff-96cc-aae3a2ed755c,,,,,,Classification,,f862e1e0-d720-4eff-96cc-aae3a2ed755c,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f862e1e0-d720-4eff-96cc-aae3a2ed755c,,
2017-11-25T19:06:11.886408,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ammothea Longispina Aquamaps Native Raster,,Result Product b872e448-9666-49d7-8497-e4a70c98d48c,,,"This Ammothea Longispina Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 2c453580-88e6-407a-b1f8-73592f1b2011,,,,,,Classification,,2c453580-88e6-407a-b1f8-73592f1b2011,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2c453580-88e6-407a-b1f8-73592f1b2011,,
