is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,has_identifier_has_id_value,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,is_destination_of_has_source_has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_endDate,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,ampelisca aequicornis Aquamaps Native 2050 Raster,,Result Product c97c86af-ebc1-43c1-81df-b7c93bb1a9db,ampelisca-aequicornis-aquamaps-native-2050-raster,,"This ampelisca aequicornis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name ampelisca-aequicornis-aquamaps-native-2050-raster,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/ampelisca-aequicornis-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acrocephalus melanopogon,,Result Product a8070769-d397-483d-a6e5-fe0000739b92,a8070769-d397-483d-a6e5-fe0000739b92,,"This Acrocephalus melanopogon Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater suitable dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier a8070769-d397-483d-a6e5-fe0000739b92,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a8070769-d397-483d-a6e5-fe0000739b92,,
2017-12-23T13:07:44.871998,SimpleLinkEntity,Person,string,2099-12-31T23:59:59-01:00,acropora striata Aquamaps Native 2050 Raster,,Result Product 4fd407f1-3a58-45a7-aabc-ba917235b28d,14c3cab8-8dc2-43d3-80d4-3aa10c7b3e5b,,"This acropora striata Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 14c3cab8-8dc2-43d3-80d4-3aa10c7b3e5b,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/14c3cab8-8dc2-43d3-80d4-3aa10c7b3e5b,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,allogalathea elegans Aquamaps Native 2050 Raster,,Result Product 7ec74634-f013-42ee-aa5f-297ead87b5d9,2ab33976-4062-446b-92ee-a638917ee451,,"This allogalathea elegans Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 2ab33976-4062-446b-92ee-a638917ee451,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2ab33976-4062-446b-92ee-a638917ee451,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthastrea echinata,,Result Product 745d8d83-4bb8-4547-a6b4-bc0b7701efe4,acanthastrea-echinata,,"This Acanthastrea echinata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acanthastrea-echinata,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthastrea-echinata,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Accalathura crenulata,,Result Product 4ddeff21-9325-4ac1-9606-97a18da34a90,accalathura-crenulata1,,"This Accalathura crenulata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name accalathura-crenulata1,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/accalathura-crenulata1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anacanthobatis americanus,,Result Product 7a087e0d-0f2c-47c2-b3a1-ecdff7e051f9,anacanthobatis-americanus1,,"This Anacanthobatis americanus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name anacanthobatis-americanus1,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anacanthobatis-americanus1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acetes Erythraeus Aquamaps Native Raster,,Result Product 18818799-a712-4a3c-aef1-501c7afc7c97,acetes-erythraeus-aquamaps-native-raster,,"This Acetes Erythraeus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acetes-erythraeus-aquamaps-native-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acetes-erythraeus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthostracion Guineensis Aquamaps Native Raster,,Result Product ec9437f0-8a26-48f4-961f-a7c265682463,acanthostracion-guineensis-aquamaps-native-raster,,"This Acanthostracion Guineensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acanthostracion-guineensis-aquamaps-native-raster,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthostracion-guineensis-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,alectrias alectrolophus Aquamaps Native 2050 Raster,,Result Product 263d4c20-c4f7-4ed7-9017-22def5f0bf23,d3d73365-b641-4216-9953-ff4c0c5e7cf7,,"This alectrias alectrolophus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier d3d73365-b641-4216-9953-ff4c0c5e7cf7,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d3d73365-b641-4216-9953-ff4c0c5e7cf7,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa compressa,,Result Product d7a527db-68d8-4bfd-b214-a42868b69373,anchoa-compressa3,,"This Anchoa compressa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name anchoa-compressa3,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-compressa3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthurus olivaceus Aquamaps Native 2050 Raster,,Result Product 2338707b-a86d-4473-b87d-c59cba160735,e91dbdaa-7a23-4207-b4eb-6636fd6a4420,,"This acanthurus olivaceus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier e91dbdaa-7a23-4207-b4eb-6636fd6a4420,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e91dbdaa-7a23-4207-b4eb-6636fd6a4420,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyrhynchotes Honckenii Aquamaps Native Raster,,Result Product f5336376-5506-43f7-8166-bfc3cf9a2e4f,f5336376-5506-43f7-8166-bfc3cf9a2e4f,,"This Amblyrhynchotes Honckenii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier f5336376-5506-43f7-8166-bfc3cf9a2e4f,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f5336376-5506-43f7-8166-bfc3cf9a2e4f,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,anacanthobatis folirostris Aquamaps Native 2050 Raster,,Result Product ea1f1bba-a790-4d71-8ea5-9812fa209fe0,anacanthobatis-folirostris-aquamaps-native-2050-raster,,"This anacanthobatis folirostris Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anacanthobatis-folirostris-aquamaps-native-2050-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anacanthobatis-folirostris-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,andamia tetradactylus Aquamaps Native 2050 Raster,,Result Product 69e951df-f8c1-414a-b2fd-0d670cbfabf9,69e951df-f8c1-414a-b2fd-0d670cbfabf9,,"This andamia tetradactylus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 69e951df-f8c1-414a-b2fd-0d670cbfabf9,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/69e951df-f8c1-414a-b2fd-0d670cbfabf9,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aioliops tetrophthalmus,,Result Product fc727e77-a964-40ed-adc7-0970555c5868,fc727e77-a964-40ed-adc7-0970555c5868,,"This Aioliops tetrophthalmus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier fc727e77-a964-40ed-adc7-0970555c5868,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/fc727e77-a964-40ed-adc7-0970555c5868,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Agaricia lamarcki,,Result Product 4a25c988-8ff9-41be-8e3e-20dcc648482d,4a25c988-8ff9-41be-8e3e-20dcc648482d,,"This Agaricia lamarcki Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 4a25c988-8ff9-41be-8e3e-20dcc648482d,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4a25c988-8ff9-41be-8e3e-20dcc648482d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acipenser transmontanus Aquamaps Native 2050 Raster,,Result Product 17efc5c7-e438-404a-9b28-5e570cf8e03d,c3216d06-280b-4ba7-a9dd-fac14ef59604,,"This acipenser transmontanus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier c3216d06-280b-4ba7-a9dd-fac14ef59604,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c3216d06-280b-4ba7-a9dd-fac14ef59604,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthocardia paucicostata Aquamaps Native 2050 Raster,,Result Product 7bb38141-20ec-4736-a60c-2b052056088c,acanthocardia-paucicostata-aquamaps-native-2050-raster,,"This acanthocardia paucicostata Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acanthocardia-paucicostata-aquamaps-native-2050-raster,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthocardia-paucicostata-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acropora rambleri,,Result Product 845181b2-c4b4-4678-b131-6d41b96a2ea0,cdcad395-5580-4623-a4cb-4f011b547d23,,"This Acropora rambleri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier cdcad395-5580-4623-a4cb-4f011b547d23,,,,,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/cdcad395-5580-4623-a4cb-4f011b547d23,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amaryllis carrascoi,,Result Product f2c17a69-9d6d-4839-9136-b13e969527fc,amaryllis-carrascoi1,,"This Amaryllis carrascoi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name amaryllis-carrascoi1,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amaryllis-carrascoi1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus hippothoe,,Result Product 31c9a73a-ea47-48f2-b963-7fd67c67deca,alpheus-hippothoe,,"This Alpheus hippothoe Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name alpheus-hippothoe,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-hippothoe,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amblygobius Phalaena Aquamaps Native Raster,,Result Product 95f41523-129e-491c-9a7c-d0bd8345974e,5066e195-e594-4770-8749-7f83c84321c1,,"This Amblygobius Phalaena Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 5066e195-e594-4770-8749-7f83c84321c1,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5066e195-e594-4770-8749-7f83c84321c1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphiprion Akallopisos Aquamaps Native Raster,,Result Product 30241d22-31f3-4a3e-b4da-0a669974e70d,30241d22-31f3-4a3e-b4da-0a669974e70d,,"This Amphiprion Akallopisos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 30241d22-31f3-4a3e-b4da-0a669974e70d,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/30241d22-31f3-4a3e-b4da-0a669974e70d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla australis australis,,Result Product a6180e8f-8410-4a5a-b6a3-5c1bbc24adec,a6180e8f-8410-4a5a-b6a3-5c1bbc24adec,,"This Anguilla australis australis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier a6180e8f-8410-4a5a-b6a3-5c1bbc24adec,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a6180e8f-8410-4a5a-b6a3-5c1bbc24adec,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthurus lineatus,,Result Product 3fbfdd3a-0baf-4941-b7d8-030317489f7c,2762f356-062d-44ad-b6d0-518967e978a6,,"This Acanthurus lineatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 2762f356-062d-44ad-b6d0-518967e978a6,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2762f356-062d-44ad-b6d0-518967e978a6,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus thompsoni,,Result Product a39382da-f09a-4040-a435-a7c925cbf47a,a39382da-f09a-4040-a435-a7c925cbf47a,,"This Acanthurus thompsoni Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier a39382da-f09a-4040-a435-a7c925cbf47a,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a39382da-f09a-4040-a435-a7c925cbf47a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anarhichas denticulatus,,Result Product 0cfc07af-0d0a-490d-be48-94bf14a93fe4,0cfc07af-0d0a-490d-be48-94bf14a93fe4,,"This Anarhichas denticulatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 0cfc07af-0d0a-490d-be48-94bf14a93fe4,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0cfc07af-0d0a-490d-be48-94bf14a93fe4,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anarhichas minor,,Result Product 4a92f3f9-3007-41a9-bb73-d25ee6580162,4a92f3f9-3007-41a9-bb73-d25ee6580162,,"This Anarhichas minor Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 4a92f3f9-3007-41a9-bb73-d25ee6580162,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4a92f3f9-3007-41a9-bb73-d25ee6580162,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anarchias galapagensis,,Result Product c9c7fe4a-c111-4614-9a99-344860647637,c9c7fe4a-c111-4614-9a99-344860647637,,"This Anarchias galapagensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier c9c7fe4a-c111-4614-9a99-344860647637,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/c9c7fe4a-c111-4614-9a99-344860647637,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,aipysurus eydouxii Aquamaps Native 2050 Raster,,Result Product c3f6e29e-88a1-4420-9406-9554f95b0321,aipysurus-eydouxii-aquamaps-native-2050-raster,,"This aipysurus eydouxii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name aipysurus-eydouxii-aquamaps-native-2050-raster,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/aipysurus-eydouxii-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthaphritis barbata,,Result Product ca08f656-0ec7-4c3e-9338-eef0587cbf26,ca08f656-0ec7-4c3e-9338-eef0587cbf26,,"This Acanthaphritis barbata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier ca08f656-0ec7-4c3e-9338-eef0587cbf26,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/ca08f656-0ec7-4c3e-9338-eef0587cbf26,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ancylopsetta dilecta,,Result Product ed423cf8-8d6b-49ce-8389-0ac5f9067a5a,ancylopsetta-dilecta,,"This Ancylopsetta dilecta Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name ancylopsetta-dilecta,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/ancylopsetta-dilecta,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,ambassis jacksoniensis Aquamaps Native 2050 Raster,,Result Product b4be112f-7d3f-4a08-992a-123663c1625e,b4be112f-7d3f-4a08-992a-123663c1625e,,"This ambassis jacksoniensis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier b4be112f-7d3f-4a08-992a-123663c1625e,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b4be112f-7d3f-4a08-992a-123663c1625e,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anodontostoma chacunda,,Result Product 9d14e017-622c-4efb-9a05-470369615695,anodontostoma-chacunda2,,"This Anodontostoma chacunda Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name anodontostoma-chacunda2,,,,,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anodontostoma-chacunda2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anas crecca,,Result Product 507469f2-1265-4a44-ab99-1aa02b655d9c,anas-crecca,,"This Anas crecca Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater suitable dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anas-crecca,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anas-crecca,,
