is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anampses neoguinaicus,,Result Product 3c3f31d0-fe3b-4618-bd16-e124a40fac88,,,"This Anampses neoguinaicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name anampses-neoguinaicus3,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,anampses-neoguinaicus3,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anampses-neoguinaicus3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acropora formosa,,Result Product b41fcf9e-8a32-40f3-abc8-e7dde5740eaf,,,"This Acropora formosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name acropora-formosa1,,,,Measurement,FullLinkEntity,Classification,,acropora-formosa1,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acropora-formosa1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alpheus edamensis,,Result Product 6d733898-7d4f-4656-aa73-0b8d856f9196,,,"This Alpheus edamensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 6d733898-7d4f-4656-aa73-0b8d856f9196,,,,Medium,FullLinkEntity,Classification,,6d733898-7d4f-4656-aa73-0b8d856f9196,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/6d733898-7d4f-4656-aa73-0b8d856f9196,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anguilla bengalensis bengalensis,,Result Product 22a0ad69-633c-4e30-9f40-77f4f0e5d683,,,"This Anguilla bengalensis bengalensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name anguilla-bengalensis-bengalensis,,,,Measurement,FullLinkEntity,Classification,,anguilla-bengalensis-bengalensis,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-bengalensis-bengalensis,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alcockia rostrata,,Result Product 8b16e45b-35b8-4bb4-a296-ebe75b764014,,,"This Alcockia rostrata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier fa8a1984-0ccb-44a3-8b90-fed887eb89ea,,,,Measurement,FullLinkEntity,Classification,,fa8a1984-0ccb-44a3-8b90-fed887eb89ea,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/fa8a1984-0ccb-44a3-8b90-fed887eb89ea,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anas platyrhynchos,,Result Product 894c66ca-911b-4098-a1b7-ad48f4ffc1a1,,,"This Anas platyrhynchos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater suitable dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anas-platyrhynchos,,,,Measurement,FullLinkEntity,Classification,,anas-platyrhynchos,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anas-platyrhynchos,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aetea Sica Aquamaps Native Raster,,Result Product 95e9f433-a2fa-4afc-ab0d-c322f67a22ae,,,"This Aetea Sica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 108a5764-38b1-46c7-a1f5-f78420b53078,,,,Measurement,FullLinkEntity,Classification,,108a5764-38b1-46c7-a1f5-f78420b53078,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/108a5764-38b1-46c7-a1f5-f78420b53078,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abudefduf abdominalis,,Result Product 2015866e-4b2e-4936-a901-db9224f33fcc,,,"This Abudefduf abdominalis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 2015866e-4b2e-4936-a901-db9224f33fcc,,,,Measurement,FullLinkEntity,Classification,,2015866e-4b2e-4936-a901-db9224f33fcc,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2015866e-4b2e-4936-a901-db9224f33fcc,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acentrogobius janthinopterus,,Result Product 9c9f1899-e4e8-4de7-89b8-1f69d87f6033,,,"This Acentrogobius janthinopterus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name acentrogobius-janthinopterus2,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,acentrogobius-janthinopterus2,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acentrogobius-janthinopterus2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alosa alosa,,Result Product c5b7fb1d-8caa-4589-a130-1576533c5bcf,,,"This Alosa alosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier cf0a6a72-f697-499e-bb3d-48349eaa2b28,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,cf0a6a72-f697-499e-bb3d-48349eaa2b28,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/cf0a6a72-f697-499e-bb3d-48349eaa2b28,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anarhichas orientalis,,Result Product 47c35cf8-1c62-4e7e-969d-cf734a2bb177,,,"This Anarhichas orientalis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 47c35cf8-1c62-4e7e-969d-cf734a2bb177,,,,Measurement,FullLinkEntity,Classification,,47c35cf8-1c62-4e7e-969d-cf734a2bb177,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/47c35cf8-1c62-4e7e-969d-cf734a2bb177,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acar domingensis Aquamaps Native 2050 Raster,,Result Product 94aee874-e343-4705-9ccb-ccdeff63428b,,,"This acar domingensis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier c068be25-63c4-4b56-a40c-fc4aaba123b2,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,c068be25-63c4-4b56-a40c-fc4aaba123b2,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c068be25-63c4-4b56-a40c-fc4aaba123b2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alytes dickhilleni,,Result Product ab1f0be4-b9d3-40e9-a55d-abecf0e4e7ec,,,"This Alytes dickhilleni Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater suitable dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name alytes-dickhilleni1,,,,Product,FullLinkEntity,Classification,,alytes-dickhilleni1,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alytes-dickhilleni1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abudefduf lorenzi,,Result Product 0209b01d-4369-45c1-8d21-43eaa55bf79e,,,"This Abudefduf lorenzi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier b740114c-5168-4337-ad1e-f6612a794e66,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,b740114c-5168-4337-ad1e-f6612a794e66,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/b740114c-5168-4337-ad1e-f6612a794e66,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthomenia arcuata,,Result Product 719d1e10-56b0-4d4d-8127-4038dfb45823,,,"This Acanthomenia arcuata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 719d1e10-56b0-4d4d-8127-4038dfb45823,,,,Measurement,FullLinkEntity,Classification,,719d1e10-56b0-4d4d-8127-4038dfb45823,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/719d1e10-56b0-4d4d-8127-4038dfb45823,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Aldrovandia affinis,,Result Product ad83521e-cf95-443d-9aaa-6cc279422c19,,,"This Aldrovandia affinis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier a11f6675-b17a-4de0-a471-07ee1faaa1d3,,,,Measurement,FullLinkEntity,Classification,,a11f6675-b17a-4de0-a471-07ee1faaa1d3,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/a11f6675-b17a-4de0-a471-07ee1faaa1d3,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abudefduf Septemfasciatus Aquamaps Native Raster,,Result Product 31467589-6c44-4039-931d-15e706fd600e,,,"This Abudefduf Septemfasciatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name abudefduf-septemfasciatus-aquamaps-native-raster,,,,,FullLinkEntity,Classification,,abudefduf-septemfasciatus-aquamaps-native-raster,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-septemfasciatus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alosa sapidissima,,Result Product 22b2d20f-01bf-43c2-9918-44fe2b0c3671,,,"This Alosa sapidissima Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 22b2d20f-01bf-43c2-9918-44fe2b0c3671,,,,,LinkEntityWithProvisionOrderIPR,Classification,,22b2d20f-01bf-43c2-9918-44fe2b0c3671,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/22b2d20f-01bf-43c2-9918-44fe2b0c3671,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ancylopsetta antillarum,,Result Product a4fcf468-c52a-4a13-9ad6-40b1196b784a,,,"This Ancylopsetta antillarum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 947e597d-cfd7-4b1c-afbf-be2fc45c8bdf,,,,,FullLinkEntity,Classification,,947e597d-cfd7-4b1c-afbf-be2fc45c8bdf,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/947e597d-cfd7-4b1c-afbf-be2fc45c8bdf,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,amblyeleotris yanoi Aquamaps Native 2050 Raster,,Result Product 01a5293c-7063-4a7b-bb5e-40c5a3f61d5a,,,"This amblyeleotris yanoi Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 01a5293c-7063-4a7b-bb5e-40c5a3f61d5a,,,,,FullLinkEntity,Classification,,01a5293c-7063-4a7b-bb5e-40c5a3f61d5a,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/01a5293c-7063-4a7b-bb5e-40c5a3f61d5a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anaitides madeirensis,,Result Product 5170fefe-e823-4163-9890-5a5db0d9bf68,,,"This Anaitides madeirensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 5170fefe-e823-4163-9890-5a5db0d9bf68,,,,,LinkEntityWithProvisionOrderIPR,Classification,,5170fefe-e823-4163-9890-5a5db0d9bf68,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5170fefe-e823-4163-9890-5a5db0d9bf68,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,alpheus pacificus Aquamaps Native 2050 Raster,,Result Product fbdbfda2-57e3-49b3-ac24-bffa9fb958d8,,,"This alpheus pacificus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name alpheus-pacificus-aquamaps-native-2050-raster,,,,,FullLinkEntity,Classification,,alpheus-pacificus-aquamaps-native-2050-raster,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-pacificus-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amphilius cryptobullatus,,Result Product 9ce4b5c6-1d44-431a-91d1-848e294f1dc7,,,"This Amphilius cryptobullatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater native dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 9ce4b5c6-1d44-431a-91d1-848e294f1dc7,,,,,FullLinkEntity,Classification,,9ce4b5c6-1d44-431a-91d1-848e294f1dc7,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9ce4b5c6-1d44-431a-91d1-848e294f1dc7,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amoya gracilis,,Result Product 2bc93e76-4430-4e10-ac7a-4b215324817f,,,"This Amoya gracilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier f96f7dca-b625-4ca0-a5be-be7d8578e8bc,,,,,LinkEntityWithProvisionOrderIPR,Classification,,f96f7dca-b625-4ca0-a5be-be7d8578e8bc,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f96f7dca-b625-4ca0-a5be-be7d8578e8bc,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acyrtus rubiginosus Aquamaps Native 2050 Raster,,Result Product 0fc37ffa-e742-4b1f-a48d-3e5fc39df692,,,"This acyrtus rubiginosus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 0fc37ffa-e742-4b1f-a48d-3e5fc39df692,,,,,LinkEntityWithProvisionOrderIPR,Classification,,0fc37ffa-e742-4b1f-a48d-3e5fc39df692,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0fc37ffa-e742-4b1f-a48d-3e5fc39df692,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,abyssobrotula galatheae Aquamaps Native 2050 Raster,,Result Product 4d75c399-5ea7-4ff8-9964-adf5d2c350c3,,,"This abyssobrotula galatheae Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 4d75c399-5ea7-4ff8-9964-adf5d2c350c3,,,,,FullLinkEntity,Classification,,4d75c399-5ea7-4ff8-9964-adf5d2c350c3,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4d75c399-5ea7-4ff8-9964-adf5d2c350c3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla celebesensis,,Result Product 1cfbb955-72cc-448c-a594-c3e7c6cf3ed4,,,"This Anguilla celebesensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name anguilla-celebesensis,,,,,LinkEntityWithProvisionOrderIPR,Classification,,anguilla-celebesensis,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-celebesensis,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anas penelope,,Result Product 81020f31-1645-4655-8ad7-784a6c53198a,,,"This Anas penelope Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater native dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 81020f31-1645-4655-8ad7-784a6c53198a,,,,,FullLinkEntity,Classification,,81020f31-1645-4655-8ad7-784a6c53198a,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/81020f31-1645-4655-8ad7-784a6c53198a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ampelisca agassizi,,Result Product 4cd89ba3-96e9-447c-a723-ebd3018b9df2,,,"This Ampelisca agassizi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 4cd89ba3-96e9-447c-a723-ebd3018b9df2,,,,,FullLinkEntity,Classification,,4cd89ba3-96e9-447c-a723-ebd3018b9df2,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4cd89ba3-96e9-447c-a723-ebd3018b9df2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,aluterus heudelotii Aquamaps Native 2050 Raster,,Result Product 3f59e4e5-91b4-45f9-816c-3a1eef309dd9,,,"This aluterus heudelotii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 3f59e4e5-91b4-45f9-816c-3a1eef309dd9,,,,,LinkEntityWithProvisionOrderIPR,Classification,,3f59e4e5-91b4-45f9-816c-3a1eef309dd9,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/3f59e4e5-91b4-45f9-816c-3a1eef309dd9,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aegina citrea,,Result Product a4712e85-df63-42cd-bb14-37179f18d526,,,"This Aegina citrea Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier a4712e85-df63-42cd-bb14-37179f18d526,,,,,LinkEntityWithProvisionOrderIPR,Classification,,a4712e85-df63-42cd-bb14-37179f18d526,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a4712e85-df63-42cd-bb14-37179f18d526,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amakusanthura Magnifica Aquamaps Native Raster,,Result Product 03e2b43a-155a-45a0-8c81-b419138edc02,,,"This Amakusanthura Magnifica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amakusanthura-magnifica-aquamaps-native-raster,,,,,FullLinkEntity,Classification,,amakusanthura-magnifica-aquamaps-native-raster,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amakusanthura-magnifica-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla Megastoma Aquamaps Native Raster,,Result Product 16065575-a217-49aa-b039-1cb54fb19adb,,,"This Anguilla Megastoma Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anguilla-megastoma-aquamaps-native-raster,,,,,LinkEntityWithProvisionOrderIPR,Classification,,anguilla-megastoma-aquamaps-native-raster,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-megastoma-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblygaster clupeoides,,Result Product 909e442d-77ec-404c-8bce-865be3ddc955,,,"This Amblygaster clupeoides Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 909e442d-77ec-404c-8bce-865be3ddc955,,,,,FullLinkEntity,Classification,,909e442d-77ec-404c-8bce-865be3ddc955,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/909e442d-77ec-404c-8bce-865be3ddc955,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus leucosternon,,Result Product 64a6cf57-8ff1-4d6b-a28e-36bbaf0b523f,,,"This Acanthurus leucosternon Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 2a886ad7-09c0-4b2a-b8c8-e49672283d80,,,,,LinkEntityWithProvisionOrderIPR,Classification,,2a886ad7-09c0-4b2a-b8c8-e49672283d80,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2a886ad7-09c0-4b2a-b8c8-e49672283d80,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris Periophthalma Aquamaps Native Raster,,Result Product 61d162d8-d13c-4f2d-aceb-9633b0554a66,,,"This Amblyeleotris Periophthalma Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 6f668127-abb5-4662-b553-8b112fffa405,,,,,LinkEntityWithProvisionOrderIPR,Classification,,6f668127-abb5-4662-b553-8b112fffa405,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6f668127-abb5-4662-b553-8b112fffa405,,
