is_source_of_has_startDate,has_identifier_is_source_of_has_startDate,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,is_source_of_type,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_destination_has_name,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Anodontia Philippiana Aquamaps Native Raster,,Result Product 82c77a68-db1f-4aab-af22-b98f27e3c30a,,,"This Anodontia Philippiana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier e03bc35b-9823-46c8-a3dd-b5278ce04c44,FullLinkEntity,,,,,Classification,,e03bc35b-9823-46c8-a3dd-b5278ce04c44,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e03bc35b-9823-46c8-a3dd-b5278ce04c44,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anchoa colonensis,,Result Product c3c9d513-f051-45c1-968c-cd532156ec83,,,"This Anchoa colonensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 94517343-362d-41d7-a033-68d9f6ec7660,FullLinkEntity,,,,,Classification,,94517343-362d-41d7-a033-68d9f6ec7660,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/94517343-362d-41d7-a033-68d9f6ec7660,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthemblemaria crockeri,,Result Product 0946e03b-570d-4944-a5ed-8c70e1bfe037,,,"This Acanthemblemaria crockeri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 0946e03b-570d-4944-a5ed-8c70e1bfe037,FullLinkEntity,,,,,Classification,,0946e03b-570d-4944-a5ed-8c70e1bfe037,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0946e03b-570d-4944-a5ed-8c70e1bfe037,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Albula nemoptera,,Result Product d15a9425-e2bf-4411-bf62-2c38ca9ecd8b,,,"This Albula nemoptera Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier e30b146a-d2a5-42c2-b327-83ac65d335c0,FullLinkEntity,,,,,Classification,,e30b146a-d2a5-42c2-b327-83ac65d335c0,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e30b146a-d2a5-42c2-b327-83ac65d335c0,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Alticus saliens,,Result Product dbe83a18-cc2b-47db-a995-948b42f4efd2,,,"This Alticus saliens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier dbe83a18-cc2b-47db-a995-948b42f4efd2,FullLinkEntity,,,,,Classification,,dbe83a18-cc2b-47db-a995-948b42f4efd2,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/dbe83a18-cc2b-47db-a995-948b42f4efd2,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Agonopsis sterletus,,Result Product 2552e22b-20b9-480b-81aa-91bd9abbd205,,,"This Agonopsis sterletus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name agonopsis-sterletus3,FullLinkEntity,,,,,Classification,,agonopsis-sterletus3,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/agonopsis-sterletus3,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Ampelisca abdita,,Result Product 3d1b83c0-f05f-4e1d-9311-42f1b6c845cb,,,"This Ampelisca abdita Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 338e92aa-2c42-47dd-8ea9-c8acc39156fa,FullLinkEntity,,,,,Classification,,338e92aa-2c42-47dd-8ea9-c8acc39156fa,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/338e92aa-2c42-47dd-8ea9-c8acc39156fa,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,amblyraja jenseni Aquamaps Native 2050 Raster,,Result Product d359cc97-3cbb-41af-9b69-af3a5c420d7d,,,"This amblyraja jenseni Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier d359cc97-3cbb-41af-9b69-af3a5c420d7d,FullLinkEntity,,,,,Classification,,d359cc97-3cbb-41af-9b69-af3a5c420d7d,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/d359cc97-3cbb-41af-9b69-af3a5c420d7d,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,acanthurus lineatus Aquamaps Native 2050 Raster,,Result Product e0f6f63d-61cd-49a5-8b48-8df2487e8de2,,,"This acanthurus lineatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier e0f6f63d-61cd-49a5-8b48-8df2487e8de2,FullLinkEntity,,,,,Classification,,e0f6f63d-61cd-49a5-8b48-8df2487e8de2,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e0f6f63d-61cd-49a5-8b48-8df2487e8de2,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Ammodytes marinus,,Result Product 4a66a371-e6af-4751-ac2a-0f0ab3709545,,,"This Ammodytes marinus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name ammodytes-marinus1,FullLinkEntity,,,,,Classification,,ammodytes-marinus1,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/ammodytes-marinus1,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Aeoliscus Strigatus Aquamaps Native Raster,,Result Product 4c20ccd3-6bb9-4f6c-8713-aec231fc68e2,,,"This Aeoliscus Strigatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 4c20ccd3-6bb9-4f6c-8713-aec231fc68e2,SimpleLinkEntity,,,,,Classification,,4c20ccd3-6bb9-4f6c-8713-aec231fc68e2,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4c20ccd3-6bb9-4f6c-8713-aec231fc68e2,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Anacanthus barbatus,,Result Product 9145866e-0a40-4ba5-9bc2-067f530bb9d0,,,"This Anacanthus barbatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name anacanthus-barbatus2,FullLinkEntity,,,,,Classification,,anacanthus-barbatus2,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anacanthus-barbatus2,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Allenbatrachus reticulatus,,Result Product e2fa0827-d9d2-4506-97ca-bfac7877372e,,,"This Allenbatrachus reticulatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier e030f53f-bef3-410e-a538-68139efceb12,SimpleLinkEntity,,,,,Classification,,e030f53f-bef3-410e-a538-68139efceb12,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e030f53f-bef3-410e-a538-68139efceb12,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Abudefduf Saxatilis Aquamaps Native Raster,,Result Product 17729c76-05e4-49a1-bdc3-f029b7cf93f2,,,"This Abudefduf Saxatilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 17729c76-05e4-49a1-bdc3-f029b7cf93f2,FullLinkEntity,,,,,Classification,,17729c76-05e4-49a1-bdc3-f029b7cf93f2,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/17729c76-05e4-49a1-bdc3-f029b7cf93f2,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Anacanthobatis folirostris,,Result Product c7c07bac-8fd7-4aae-b7a3-88d3f8ce13e8,,,"This Anacanthobatis folirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 294db95d-1d2e-4ee2-8bbe-498e2d3f17ae,SimpleLinkEntity,,,,,Classification,,294db95d-1d2e-4ee2-8bbe-498e2d3f17ae,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/294db95d-1d2e-4ee2-8bbe-498e2d3f17ae,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,amphipholis squamata Aquamaps Native 2050 Raster,,Result Product 005150bb-93ee-4eb9-9a78-b192a3c20947,,,"This amphipholis squamata Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amphipholis-squamata-aquamaps-native-2050-raster,FullLinkEntity,,,,,Classification,,amphipholis-squamata-aquamaps-native-2050-raster,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amphipholis-squamata-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus guttatus,,Result Product 03c403e2-ea6f-46e8-95e5-7c6af3f85f1f,,,"This Acanthurus guttatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acanthurus-guttatus3,FullLinkEntity,,,,,Classification,,acanthurus-guttatus3,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-guttatus3,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Anampses meleagrides,,Result Product 73975dcb-4761-4ec4-8995-2ac357231bb6,,,"This Anampses meleagrides Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anampses-meleagrides2,SimpleLinkEntity,,,,,Classification,,anampses-meleagrides2,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anampses-meleagrides2,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Alepocephalus Bicolor Aquamaps Native Raster,,Result Product bb7032ff-63b0-4892-a863-70becd39613f,,,"This Alepocephalus Bicolor Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier bb7032ff-63b0-4892-a863-70becd39613f,FullLinkEntity,,,,,Classification,,bb7032ff-63b0-4892-a863-70becd39613f,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/bb7032ff-63b0-4892-a863-70becd39613f,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa hepsetus,,Result Product 84a44f54-baf7-42ee-a025-9d86aaf96538,,,"This Anchoa hepsetus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 84a44f54-baf7-42ee-a025-9d86aaf96538,FullLinkEntity,,,,,Classification,,84a44f54-baf7-42ee-a025-9d86aaf96538,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/84a44f54-baf7-42ee-a025-9d86aaf96538,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acuminodeutopus naglei,,Result Product cbb4bbc1-0e44-4a2e-a1b4-4e136b3bb0cc,,,"This Acuminodeutopus naglei Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 21ef31df-d74d-4c5b-9ebc-70caec511c5c,FullLinkEntity,,,,,Classification,,21ef31df-d74d-4c5b-9ebc-70caec511c5c,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/21ef31df-d74d-4c5b-9ebc-70caec511c5c,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,achirus mazatlanus Aquamaps Native 2050 Raster,,Result Product 646a2b9b-625c-4733-8c78-411a9531f5da,,,"This achirus mazatlanus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier e0106981-3bd6-41bc-b600-110f1c6ba5aa,FullLinkEntity,,,,,Classification,,e0106981-3bd6-41bc-b600-110f1c6ba5aa,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e0106981-3bd6-41bc-b600-110f1c6ba5aa,,
