is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_label,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_is_source_of_has_endDate,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_destination_of_has_source_has_identifier_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris fontanesii,,Result Product c30b65c7-1854-429c-a3fa-6cffc24dcf0a,,Result Product Revision Identifier 44a65f02-cb3f-4d24-aa8d-d79ce569dd5d,"This Amblyeleotris fontanesii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,Measurement,,Classification,44a65f02-cb3f-4d24-aa8d-d79ce569dd5d,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/44a65f02-cb3f-4d24-aa8d-d79ce569dd5d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Abudefduf saxatilis,,Result Product 80f2e6dd-462b-44f1-a593-29cb6c3464cc,,Result Product Name abudefduf-saxatilis3,"This Abudefduf saxatilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,Measurement,,Classification,abudefduf-saxatilis3,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-saxatilis3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Albula neoguinaica,,Result Product 5f7378e5-6d24-41dd-854e-2ac98dc8ce89,,Result Product Identifier 5f7378e5-6d24-41dd-854e-2ac98dc8ce89,"This Albula neoguinaica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,Measurement,,Classification,5f7378e5-6d24-41dd-854e-2ac98dc8ce89,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5f7378e5-6d24-41dd-854e-2ac98dc8ce89,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthurus nigricauda,,Result Product 11b7309e-e2ba-45b2-a521-2e08a6637135,,Result Product Name acanthurus-nigricauda3,"This Acanthurus nigricauda Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,Measurement,,Classification,acanthurus-nigricauda3,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-nigricauda3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphiprion ephippium,,Result Product b07e21a7-9c6b-4ff6-847e-444d145acfd7,,Result Product Name amphiprion-ephippium3,"This Amphiprion ephippium Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,Product,,Classification,amphiprion-ephippium3,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/amphiprion-ephippium3,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acipenser transmontanus,,Result Product eab5ae76-3872-4e9f-86cb-fd37a5b2ca04,,Result Product Revision Identifier 421cc89c-201c-4f23-821b-9cc76eef0bb7,"This Acipenser transmontanus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,Measurement,,Classification,421cc89c-201c-4f23-821b-9cc76eef0bb7,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/421cc89c-201c-4f23-821b-9cc76eef0bb7,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Adamnestia arachis,,Result Product 0dd99d12-1382-4f9b-927a-317887a09957,,Result Product Revision Identifier e0c2b066-b3ac-4ba6-b8d4-a0dc6aeb156e,"This Adamnestia arachis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,Measurement,,Classification,e0c2b066-b3ac-4ba6-b8d4-a0dc6aeb156e,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e0c2b066-b3ac-4ba6-b8d4-a0dc6aeb156e,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amaryllis keablei,,Result Product 9c2307f1-7f24-45a9-8f36-27a9a595824d,,Result Product Identifier 9c2307f1-7f24-45a9-8f36-27a9a595824d,"This Amaryllis keablei Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,Measurement,,Classification,9c2307f1-7f24-45a9-8f36-27a9a595824d,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9c2307f1-7f24-45a9-8f36-27a9a595824d,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anguilla Obscura Aquamaps Native Raster,,Result Product 99773045-7dc0-4c46-b07e-3d0af3263e9e,,Result Product Revision Identifier 3e9f8677-a632-4bd5-9156-ec44a7a950d6,"This Anguilla Obscura Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,Measurement,,Classification,3e9f8677-a632-4bd5-9156-ec44a7a950d6,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3e9f8677-a632-4bd5-9156-ec44a7a950d6,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblycirrhitus unimacula,,Result Product 67366f28-1e2a-45d1-98bc-68573aeb82d2,,Result Product Name amblycirrhitus-unimacula2,"This Amblycirrhitus unimacula Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,Medium,,Classification,amblycirrhitus-unimacula2,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblycirrhitus-unimacula2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,abudefduf sexfasciatus Aquamaps Native 2050 Raster,,Result Product f84c5f37-e7a1-4d3f-bc3a-6a7412837574,,Result Product Revision Identifier 8a2a9bc1-44d4-4fb6-a124-4324f008fa3f,"This abudefduf sexfasciatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,Measurement,,Classification,8a2a9bc1-44d4-4fb6-a124-4324f008fa3f,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/8a2a9bc1-44d4-4fb6-a124-4324f008fa3f,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Aeoliscus strigatus,,Result Product c6dfe8cd-3378-46b6-883e-afb4d4e0bc94,,Result Product Identifier c6dfe8cd-3378-46b6-883e-afb4d4e0bc94,"This Aeoliscus strigatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,Measurement,,Classification,c6dfe8cd-3378-46b6-883e-afb4d4e0bc94,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/c6dfe8cd-3378-46b6-883e-afb4d4e0bc94,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amphiprion sebae,,Result Product 6f471357-5d56-4f9d-a30a-03a3815a973c,,Result Product Identifier 6f471357-5d56-4f9d-a30a-03a3815a973c,"This Amphiprion sebae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,Measurement,,Classification,6f471357-5d56-4f9d-a30a-03a3815a973c,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/6f471357-5d56-4f9d-a30a-03a3815a973c,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthopagrus australis Aquamaps Native 2050 Raster,,Result Product c50ee5b6-6ae6-49a0-9697-8b81a7f37bff,,Result Product Revision Identifier aa0fe6dc-b21f-49db-9736-1fa5ff07b3f0,"This acanthopagrus australis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,Measurement,,Classification,aa0fe6dc-b21f-49db-9736-1fa5ff07b3f0,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/aa0fe6dc-b21f-49db-9736-1fa5ff07b3f0,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,aidablennius sphynx Aquamaps Native 2050 Raster,,Result Product b443475e-eaaf-4911-ad3a-d70191f77185,,Result Product Revision Identifier 0a833d9d-1dba-48da-af3a-750d8d88848f,"This aidablennius sphynx Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,Measurement,,Classification,0a833d9d-1dba-48da-af3a-750d8d88848f,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/0a833d9d-1dba-48da-af3a-750d8d88848f,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allocyttus niger,,Result Product cdd3ec19-cb06-4e10-b657-9c939a17b2e3,,Result Product Name allocyttus-niger3,"This Allocyttus niger Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,Measurement,,Classification,allocyttus-niger3,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/allocyttus-niger3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ambassis Urotaenia Aquamaps Native Raster,,Result Product b430009a-3c6b-43fe-86f1-7aedb2329552,,Result Product Revision Identifier 81f89a7a-10c1-4377-9df0-c424d672890f,"This Ambassis Urotaenia Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,Measurement,,Classification,81f89a7a-10c1-4377-9df0-c424d672890f,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/81f89a7a-10c1-4377-9df0-c424d672890f,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anampses lineatus,,Result Product a65406f8-8fa5-4429-8fa0-df542b0123aa,,Result Product Revision Identifier e40942c0-8f7a-4fed-a09c-34b002f04208,"This Anampses lineatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,Measurement,,Classification,e40942c0-8f7a-4fed-a09c-34b002f04208,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e40942c0-8f7a-4fed-a09c-34b002f04208,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Agonostomus monticola,,Result Product 3f9ee3ac-25ff-443f-90af-09e5dee79c2d,,Result Product Name agonostomus-monticola2,"This Agonostomus monticola Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,Measurement,,Classification,agonostomus-monticola2,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/agonostomus-monticola2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthohaustorius millsi,,Result Product 839f74ca-38c6-40cf-b594-231af9b01468,,Result Product Name acanthohaustorius-millsi1,"This Acanthohaustorius millsi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,Measurement,,Classification,acanthohaustorius-millsi1,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthohaustorius-millsi1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,amblyotrypauchen arctocephalus Aquamaps Native 2050 Raster,,Result Product daa630b4-ef83-49d2-8ae6-5da6b8dbe593,,Result Product Name amblyotrypauchen-arctocephalus-aquamaps-native-2050-raster,"This amblyotrypauchen arctocephalus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,Measurement,,Classification,amblyotrypauchen-arctocephalus-aquamaps-native-2050-raster,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/amblyotrypauchen-arctocephalus-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amblygobius decussatus Aquamaps Native 2050 Raster,,Result Product f50fd9c0-7c34-4f21-902d-6b5750baa1f6,,Result Product Revision Identifier fb8a1ddc-3ac8-4d96-8816-c523869559f0,"This amblygobius decussatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,fb8a1ddc-3ac8-4d96-8816-c523869559f0,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/fb8a1ddc-3ac8-4d96-8816-c523869559f0,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa starksi,,Result Product 6354d54b-6c79-45ce-a4ea-bd8da0f9cc45,,Result Product Revision Identifier 84dd91d1-1599-4279-9dfb-324c2f722983,"This Anchoa starksi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,,,Classification,84dd91d1-1599-4279-9dfb-324c2f722983,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/84dd91d1-1599-4279-9dfb-324c2f722983,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abudefduf sordidus,,Result Product 44fb0853-0780-4569-8d8a-864fcff8d970,,Result Product Identifier 44fb0853-0780-4569-8d8a-864fcff8d970,"This Abudefduf sordidus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,,,Classification,44fb0853-0780-4569-8d8a-864fcff8d970,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/44fb0853-0780-4569-8d8a-864fcff8d970,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthosphex leurynnis,,Result Product 6cae1f8c-6de0-48e9-9eae-124800d3e794,,Result Product Identifier 6cae1f8c-6de0-48e9-9eae-124800d3e794,"This Acanthosphex leurynnis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,,,Classification,6cae1f8c-6de0-48e9-9eae-124800d3e794,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/6cae1f8c-6de0-48e9-9eae-124800d3e794,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthochitona Pygmaea Aquamaps Native Raster,,Result Product d22631d0-029f-4aff-9ccd-88bb1e84b0aa,,Result Product Revision Identifier 5bb38305-83a2-4b97-8c75-78a61d0482c5,"This Acanthochitona Pygmaea Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,5bb38305-83a2-4b97-8c75-78a61d0482c5,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5bb38305-83a2-4b97-8c75-78a61d0482c5,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris fasciata,,Result Product d1a5e107-1c08-4daa-a7b6-e1356d45a999,,Result Product Revision Identifier 4c090c56-5e8b-4626-a3ad-c960637fdc8d,"This Amblyeleotris fasciata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,,,Classification,4c090c56-5e8b-4626-a3ad-c960637fdc8d,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4c090c56-5e8b-4626-a3ad-c960637fdc8d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alosa aestivalis,,Result Product 89929b51-4bbb-4cf9-b4b5-ea1617828650,,Result Product Revision Identifier f2757d9f-7274-46d4-9fa3-9eb12ac9e353,"This Alosa aestivalis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,,,Classification,f2757d9f-7274-46d4-9fa3-9eb12ac9e353,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f2757d9f-7274-46d4-9fa3-9eb12ac9e353,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alvania cancellata,,Result Product 4cf2fd80-5007-4531-92a8-9636439d2c3c,,Result Product Name alvania-cancellata3,"This Alvania cancellata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,,,Classification,alvania-cancellata3,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alvania-cancellata3,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alpheus gracilipes,,Result Product be2a5107-2601-407f-87a7-41742fc1b821,,Result Product Revision Identifier d1473c96-cbd4-4b27-95dc-3861a1d4ea0c,"This Alpheus gracilipes Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,,,,,,,,Classification,d1473c96-cbd4-4b27-95dc-3861a1d4ea0c,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d1473c96-cbd4-4b27-95dc-3861a1d4ea0c,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acentrogobius Bontii Aquamaps Native Raster,,Result Product 201051b8-7af3-4b7e-b5d9-03a13d83b97b,,Result Product Revision Identifier bbfeaad8-64f6-430b-9149-16fc9ffa7c81,"This Acentrogobius Bontii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,bbfeaad8-64f6-430b-9149-16fc9ffa7c81,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/bbfeaad8-64f6-430b-9149-16fc9ffa7c81,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthochromis polyacanthus,,Result Product 05e90df1-2fd2-494a-a117-f085b1d275e4,,Result Product Identifier 05e90df1-2fd2-494a-a117-f085b1d275e4,"This Acanthochromis polyacanthus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,,,,,,,,Classification,05e90df1-2fd2-494a-a117-f085b1d275e4,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/05e90df1-2fd2-494a-a117-f085b1d275e4,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anisotremus Interruptus Aquamaps Native Raster,,Result Product 498aca6b-8686-40a5-8198-7b15e4a9ecd8,,Result Product Name anisotremus-interruptus-aquamaps-native-raster,"This Anisotremus Interruptus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,anisotremus-interruptus-aquamaps-native-raster,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anisotremus-interruptus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,ammodytes tobianus Aquamaps Native 2050 Raster,,Result Product 545be417-6d52-4a2a-b577-a484ff9243bb,,Result Product Name ammodytes-tobianus-aquamaps-native-2050-raster,"This ammodytes tobianus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,,,,,,,,Classification,ammodytes-tobianus-aquamaps-native-2050-raster,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/ammodytes-tobianus-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphiprion akallopisos,,Result Product 5f578ffb-c397-469a-8175-a2dff4bb8214,,Result Product Name amphiprion-akallopisos1,"This Amphiprion akallopisos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,,,Classification,amphiprion-akallopisos1,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/amphiprion-akallopisos1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anguilla obscura,,Result Product 34f609c4-b4d0-4d7e-bafb-02060465d92a,,Result Product Name anguilla-obscura2,"This Anguilla obscura Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,,,,,,,,Classification,anguilla-obscura2,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-obscura2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthastrea hemprichii,,Result Product 13c1f661-cbec-4347-8853-35872298f3f6,,Result Product Name acanthastrea-hemprichii,"This Acanthastrea hemprichii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,,,,,,,,Classification,acanthastrea-hemprichii,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthastrea-hemprichii,,
