is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,has_identifier_has_id_value,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,is_destination_of_has_source_has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_endDate,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ameloctopus Litoralis Aquamaps Native Raster,,Result Product 02f409a3-777d-45ab-b00d-33077039ea11,02f409a3-777d-45ab-b00d-33077039ea11,,"This Ameloctopus Litoralis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 02f409a3-777d-45ab-b00d-33077039ea11,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/02f409a3-777d-45ab-b00d-33077039ea11,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alcockia rostrata,,Result Product b6ded9cb-cf80-4c3c-9ed7-706a466e0285,alcockia-rostrata3,,"This Alcockia rostrata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name alcockia-rostrata3,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alcockia-rostrata3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amblyeleotris randalli Aquamaps Native 2050 Raster,,Result Product 6ed2c42f-cd30-420e-a898-902be8ca44a2,amblyeleotris-randalli-aquamaps-native-2050-raster,,"This amblyeleotris randalli Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amblyeleotris-randalli-aquamaps-native-2050-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/amblyeleotris-randalli-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alosa alosa,,Result Product d976801d-be19-41f7-afc7-7da0a48aab4d,alosa-alosa1,,"This Alosa alosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name alosa-alosa1,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alosa-alosa1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblycirrhitus pinos,,Result Product 8ed30ea0-6905-40ab-ba8e-7980106eddf5,fd7345af-2410-4383-b151-754aa09fb369,,"This Amblycirrhitus pinos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier fd7345af-2410-4383-b151-754aa09fb369,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/fd7345af-2410-4383-b151-754aa09fb369,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abalistes stellatus,,Result Product 24c008dc-c38d-4bb6-9942-585908d01853,74f87022-93ae-43cc-a815-0129befa43b0,,"This Abalistes stellatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 74f87022-93ae-43cc-a815-0129befa43b0,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/74f87022-93ae-43cc-a815-0129befa43b0,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ahliesaurus berryi,,Result Product 60f7f239-0ec8-4020-876d-ad42d22ac1a3,c59def20-87b8-46f7-a23c-3eee0195e2fb,,"This Ahliesaurus berryi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier c59def20-87b8-46f7-a23c-3eee0195e2fb,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c59def20-87b8-46f7-a23c-3eee0195e2fb,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acropora subglabra,,Result Product 70c9eb3a-053d-42e7-aecb-3474c4911162,86dd580f-36c0-4872-9f94-d62551b09354,,"This Acropora subglabra Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 86dd580f-36c0-4872-9f94-d62551b09354,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/86dd580f-36c0-4872-9f94-d62551b09354,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchoviella brevirostris,,Result Product 76a8252e-1481-43d3-bff8-e52034c6b93e,anchoviella-brevirostris2,,"This Anchoviella brevirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anchoviella-brevirostris2,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoviella-brevirostris2,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alpheus bidens,,Result Product 4bc5c30b-2e6d-47d2-88aa-1a74f30e84e2,alpheus-bidens1,,"This Alpheus bidens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name alpheus-bidens1,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-bidens1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchoa ischana,,Result Product 388af6a1-d9c9-48dd-9632-3133e4d5a794,3258da5f-b6c1-4c3e-887d-e0ef4c25e889,,"This Anchoa ischana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 3258da5f-b6c1-4c3e-887d-e0ef4c25e889,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3258da5f-b6c1-4c3e-887d-e0ef4c25e889,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,aldrovandia oleosa Aquamaps Native 2050 Raster,,Result Product 965a17cd-8841-4607-bb16-15ed09b64574,965a17cd-8841-4607-bb16-15ed09b64574,,"This aldrovandia oleosa Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 965a17cd-8841-4607-bb16-15ed09b64574,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/965a17cd-8841-4607-bb16-15ed09b64574,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anodontia Vesicula Aquamaps Native Raster,,Result Product adabb0ed-2388-49bb-b662-aadbb6177a23,adabb0ed-2388-49bb-b662-aadbb6177a23,,"This Anodontia Vesicula Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier adabb0ed-2388-49bb-b662-aadbb6177a23,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/adabb0ed-2388-49bb-b662-aadbb6177a23,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblyraja radiata,,Result Product 3bd1ea93-af3f-46a3-9607-727094330712,cc81d12a-63ab-47be-89de-3242c3f84587,,"This Amblyraja radiata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier cc81d12a-63ab-47be-89de-3242c3f84587,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/cc81d12a-63ab-47be-89de-3242c3f84587,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus websteri,,Result Product 9eee5bfd-2ff1-499d-ab54-7e45c156caf5,9eee5bfd-2ff1-499d-ab54-7e45c156caf5,,"This Alpheus websteri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 9eee5bfd-2ff1-499d-ab54-7e45c156caf5,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9eee5bfd-2ff1-499d-ab54-7e45c156caf5,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus pacificus,,Result Product a33b743d-a014-460c-bf93-93c6e12ca22a,a33b743d-a014-460c-bf93-93c6e12ca22a,,"This Alpheus pacificus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier a33b743d-a014-460c-bf93-93c6e12ca22a,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a33b743d-a014-460c-bf93-93c6e12ca22a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,47.1.1 Cape Palmeirinhas Division of FAO Major Area 47,,Result Product f1e94daa-aca7-478f-b9b4-96ddb2516683,f1e94daa-aca7-478f-b9b4-96ddb2516683,,The FAO major fishing areas for statistical purpose are defined by the CWP handbook of fishery statistical standards available at http://www.fao.org/fishery/cwp/handbook/h/en,,,Result Product Identifier f1e94daa-aca7-478f-b9b4-96ddb2516683,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f1e94daa-aca7-478f-b9b4-96ddb2516683,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allogalathea elegans,,Result Product 9600c0f3-3739-447b-b246-1a4d66c55179,9600c0f3-3739-447b-b246-1a4d66c55179,,"This Allogalathea elegans Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 9600c0f3-3739-447b-b246-1a4d66c55179,,,,Product,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9600c0f3-3739-447b-b246-1a4d66c55179,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,alepocephalus bicolor Aquamaps Native 2050 Raster,,Result Product 938ca9a0-0525-4ba2-8a67-2af0fe995b51,alepocephalus-bicolor-aquamaps-native-2050-raster,,"This alepocephalus bicolor Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name alepocephalus-bicolor-aquamaps-native-2050-raster,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alepocephalus-bicolor-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amblyeleotris wheeleri Aquamaps Native 2050 Raster,,Result Product aeec6cbc-5a5c-4c78-b0c3-b667e9bf4853,aeec6cbc-5a5c-4c78-b0c3-b667e9bf4853,,"This amblyeleotris wheeleri Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier aeec6cbc-5a5c-4c78-b0c3-b667e9bf4853,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/aeec6cbc-5a5c-4c78-b0c3-b667e9bf4853,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus Nonalter Aquamaps Native Raster,,Result Product a22e0599-ec6b-4b89-ba3f-f8f581135712,38eefb9a-9598-4837-9a88-4dc9e48c6cba,,"This Alpheus Nonalter Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 38eefb9a-9598-4837-9a88-4dc9e48c6cba,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/38eefb9a-9598-4837-9a88-4dc9e48c6cba,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alopias superciliosus,,Result Product 86109d4b-7111-442c-aebb-609fee23b5ab,86109d4b-7111-442c-aebb-609fee23b5ab,,"This Alopias superciliosus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 86109d4b-7111-442c-aebb-609fee23b5ab,,,,,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/86109d4b-7111-442c-aebb-609fee23b5ab,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Allocareproctus jordani,,Result Product 52419e7f-81b2-48d6-80df-03a2e9c70fd1,fd309a3a-369e-480d-a551-6fe46281e1c3,,"This Allocareproctus jordani Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier fd309a3a-369e-480d-a551-6fe46281e1c3,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/fd309a3a-369e-480d-a551-6fe46281e1c3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus chirurgus,,Result Product a3d28201-5d05-441c-9b4a-4a0cc2d3af50,116edf74-2bcd-4982-bea1-662af6be636d,,"This Acanthurus chirurgus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 116edf74-2bcd-4982-bea1-662af6be636d,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/116edf74-2bcd-4982-bea1-662af6be636d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aceroides latipes,,Result Product e556a876-60e4-425d-bf5f-86e97d0a3aa7,d7af79bc-2456-4e15-a0cf-dd981e48f883,,"This Aceroides latipes Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier d7af79bc-2456-4e15-a0cf-dd981e48f883,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d7af79bc-2456-4e15-a0cf-dd981e48f883,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,acropora hemprichii Aquamaps Native 2050 Raster,,Result Product c25eb3ba-21dc-4ee0-b3cc-1b5ece96d6b1,c25eb3ba-21dc-4ee0-b3cc-1b5ece96d6b1,,"This acropora hemprichii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier c25eb3ba-21dc-4ee0-b3cc-1b5ece96d6b1,,,,,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/c25eb3ba-21dc-4ee0-b3cc-1b5ece96d6b1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthopagrus Schlegelii schlegelii Aquamaps Native Raster,,Result Product d151e900-7bc0-48d0-b1d4-028f7d1f1ef5,e19b2c3c-0c7d-4a8e-9080-e761936cbbb2,,"This Acanthopagrus Schlegelii schlegelii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier e19b2c3c-0c7d-4a8e-9080-e761936cbbb2,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e19b2c3c-0c7d-4a8e-9080-e761936cbbb2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthephyra pelagica,,Result Product 0316ed3a-8d96-42d1-b53c-f66e026ce87f,30b885bc-f24d-46e6-86b2-73a3a5391c6c,,"This Acanthephyra pelagica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 30b885bc-f24d-46e6-86b2-73a3a5391c6c,,,,,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/30b885bc-f24d-46e6-86b2-73a3a5391c6c,,
2017-11-26T06:24:48.980615,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthochitona Spiculosa Aquamaps Native Raster,,Result Product e31862ca-c72b-4510-8065-f7cd351cfd39,acanthochitona-spiculosa-aquamaps-native-raster,,"This Acanthochitona Spiculosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acanthochitona-spiculosa-aquamaps-native-raster,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthochitona-spiculosa-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,anomalocardia squamosa Aquamaps Native 2050 Raster,,Result Product e63df83c-95f6-4d4c-a9dd-7c41a34960de,anomalocardia-squamosa-aquamaps-native-2050-raster,,"This anomalocardia squamosa Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anomalocardia-squamosa-aquamaps-native-2050-raster,,,,,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anomalocardia-squamosa-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora florida,,Result Product 88e24850-dd13-4853-8013-df074b0a1538,88e24850-dd13-4853-8013-df074b0a1538,,"This Acropora florida Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 88e24850-dd13-4853-8013-df074b0a1538,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/88e24850-dd13-4853-8013-df074b0a1538,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aetomylaeus vespertilio,,Result Product eb691532-8a64-4e23-a80d-b95527050f09,aetomylaeus-vespertilio,,"This Aetomylaeus vespertilio Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name aetomylaeus-vespertilio,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/aetomylaeus-vespertilio,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora plana,,Result Product e0cfe3eb-7278-439b-a029-68201d6f87c1,f8056155-3d69-4b95-92f5-c1fac7fc1e6a,,"This Acropora plana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier f8056155-3d69-4b95-92f5-c1fac7fc1e6a,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f8056155-3d69-4b95-92f5-c1fac7fc1e6a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthohaustorius millsi,,Result Product 2ead1783-ac5a-46d9-ad52-e1a5de568623,2ead1783-ac5a-46d9-ad52-e1a5de568623,,"This Acanthohaustorius millsi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 2ead1783-ac5a-46d9-ad52-e1a5de568623,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2ead1783-ac5a-46d9-ad52-e1a5de568623,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammothella stauromata,,Result Product 26da1738-9a99-402d-ab2a-cc3873fc1101,ammothella-stauromata2,,"This Ammothella stauromata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name ammothella-stauromata2,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/ammothella-stauromata2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aequipecten Opercularis Aquamaps Native Raster,,Result Product 1524aafc-3dcc-4c61-a5c3-d73349ba0ed0,aequipecten-opercularis-aquamaps-native-raster,,"This Aequipecten Opercularis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name aequipecten-opercularis-aquamaps-native-raster,,,,,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/aequipecten-opercularis-aquamaps-native-raster,,
