is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_destination_has_name,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyotrypauchen Arctocephalus Aquamaps Native Raster,,Result Product 66b89fca-8339-4a0f-ad4e-818268a4a346,,,"This Amblyotrypauchen Arctocephalus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 6bc0a731-eb7c-47c6-8130-d7dfc27d3314,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,6bc0a731-eb7c-47c6-8130-d7dfc27d3314,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6bc0a731-eb7c-47c6-8130-d7dfc27d3314,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepisaurus ferox,,Result Product c63dca49-e20c-435c-8fba-adc93c49a507,,,"This Alepisaurus ferox Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 5a4c577f-fcf1-4f6c-bdcb-baa4702a1431,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,5a4c577f-fcf1-4f6c-bdcb-baa4702a1431,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5a4c577f-fcf1-4f6c-bdcb-baa4702a1431,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoviella lepidentostole,,Result Product 4943ebaf-d010-4087-b24b-cca8d2d312e2,,,"This Anchoviella lepidentostole Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 4943ebaf-d010-4087-b24b-cca8d2d312e2,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,4943ebaf-d010-4087-b24b-cca8d2d312e2,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4943ebaf-d010-4087-b24b-cca8d2d312e2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Aetea sica,,Result Product b7411d59-124f-47fd-8025-4070503d9f0d,,,"This Aetea sica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 2f72e63c-5906-4c91-941e-30c1dc959356,,,,Measurement,FullLinkEntity,Classification,,2f72e63c-5906-4c91-941e-30c1dc959356,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2f72e63c-5906-4c91-941e-30c1dc959356,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora parilis,,Result Product 9f5276cf-6564-4e3e-a019-ee5dfd92ff97,,,"This Acropora parilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 9c2a0c2a-7068-46c5-b72c-b283eceeb409,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,9c2a0c2a-7068-46c5-b72c-b283eceeb409,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/9c2a0c2a-7068-46c5-b72c-b283eceeb409,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus Dussumieri Aquamaps Native Raster,,Result Product bebcd4c7-30c4-4ce6-ba50-f98529847485,,,"This Acanthurus Dussumieri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier bebcd4c7-30c4-4ce6-ba50-f98529847485,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,bebcd4c7-30c4-4ce6-ba50-f98529847485,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/bebcd4c7-30c4-4ce6-ba50-f98529847485,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anadara ferruginea,,Result Product 98f4e735-e4dc-4721-abcd-e0b9dc4ae509,,,"This Anadara ferruginea Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name anadara-ferruginea3,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,anadara-ferruginea3,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anadara-ferruginea3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchoa walkeri,,Result Product 49416466-3e9c-45ae-af51-e7ec6165e947,,,"This Anchoa walkeri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 49416466-3e9c-45ae-af51-e7ec6165e947,,,,Measurement,FullLinkEntity,Classification,,49416466-3e9c-45ae-af51-e7ec6165e947,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/49416466-3e9c-45ae-af51-e7ec6165e947,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anisotremus virginicus,,Result Product b8bfb64c-143f-47dc-b95c-37da44e76fbe,,,"This Anisotremus virginicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier b8bfb64c-143f-47dc-b95c-37da44e76fbe,,,,Measurement,FullLinkEntity,Classification,,b8bfb64c-143f-47dc-b95c-37da44e76fbe,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b8bfb64c-143f-47dc-b95c-37da44e76fbe,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,adagnesia charcoti Aquamaps Native 2050 Raster,,Result Product d29c58e5-85dc-4ca1-8297-b1a490551008,,,"This adagnesia charcoti Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier f4f3aed8-f64f-4412-a39c-d5646006642a,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,f4f3aed8-f64f-4412-a39c-d5646006642a,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f4f3aed8-f64f-4412-a39c-d5646006642a,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alepes apercna,,Result Product 8b086b84-893f-4880-b7f3-60ecb2de852f,,,"This Alepes apercna Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 8b086b84-893f-4880-b7f3-60ecb2de852f,,,,Measurement,FullLinkEntity,Classification,,8b086b84-893f-4880-b7f3-60ecb2de852f,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/8b086b84-893f-4880-b7f3-60ecb2de852f,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,anoplagonus inermis Aquamaps Native 2050 Raster,,Result Product e9dedea7-e8a9-4499-bf45-9da7ba22a87f,,,"This anoplagonus inermis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier e9dedea7-e8a9-4499-bf45-9da7ba22a87f,,,,Product,FullLinkEntity,Classification,,e9dedea7-e8a9-4499-bf45-9da7ba22a87f,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e9dedea7-e8a9-4499-bf45-9da7ba22a87f,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,alepocephalus antipodianus Aquamaps Native 2050 Raster,,Result Product a8562f91-6daf-4957-a13b-846c75aabb78,,,"This alepocephalus antipodianus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name alepocephalus-antipodianus-aquamaps-native-2050-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,alepocephalus-antipodianus-aquamaps-native-2050-raster,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alepocephalus-antipodianus-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Achirus lineatus,,Result Product 1b9ec845-266b-483b-b422-cc591c4855fb,,,"This Achirus lineatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 1b9ec845-266b-483b-b422-cc591c4855fb,,,,Product,FullLinkEntity,Classification,,1b9ec845-266b-483b-b422-cc591c4855fb,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1b9ec845-266b-483b-b422-cc591c4855fb,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthurus achilles,,Result Product db68455d-0ba1-4977-89ea-11154b15d36c,,,"This Acanthurus achilles Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier db68455d-0ba1-4977-89ea-11154b15d36c,,,,Measurement,FullLinkEntity,Classification,,db68455d-0ba1-4977-89ea-11154b15d36c,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/db68455d-0ba1-4977-89ea-11154b15d36c,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allothunnus fallai,,Result Product 28636cf1-b816-4b15-b37d-078a8847048e,,,"This Allothunnus fallai Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier a7a71f00-64e9-4ed2-a7c5-b0a93767f1ca,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,a7a71f00-64e9-4ed2-a7c5-b0a93767f1ca,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/a7a71f00-64e9-4ed2-a7c5-b0a93767f1ca,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Agrostichthys parkeri,,Result Product 15378348-40f7-456c-8c45-04440ba81e1a,,,"This Agrostichthys parkeri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 15378348-40f7-456c-8c45-04440ba81e1a,,,,Measurement,FullLinkEntity,Classification,,15378348-40f7-456c-8c45-04440ba81e1a,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/15378348-40f7-456c-8c45-04440ba81e1a,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Aetapcus maculatus,,Result Product 41814041-ba01-468b-8d10-21187f5dda57,,,"This Aetapcus maculatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 41814041-ba01-468b-8d10-21187f5dda57,,,,Measurement,FullLinkEntity,Classification,,41814041-ba01-468b-8d10-21187f5dda57,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/41814041-ba01-468b-8d10-21187f5dda57,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anampses lennardi,,Result Product c39090a0-732e-44c9-9053-272d33df3550,,,"This Anampses lennardi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 8d182e30-a3e4-4808-b874-dcb4a24fd5c6,,,,Measurement,FullLinkEntity,Classification,,8d182e30-a3e4-4808-b874-dcb4a24fd5c6,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/8d182e30-a3e4-4808-b874-dcb4a24fd5c6,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allomycterus pilatus,,Result Product b02653fc-ae07-4891-9991-c2c2207f927a,,,"This Allomycterus pilatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name allomycterus-pilatus3,,,,,LinkEntityWithProvisionOrderIPR,Classification,,allomycterus-pilatus3,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/allomycterus-pilatus3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amusium pleuronectes,,Result Product 51088211-114b-4b98-b5a8-682c91a9aec0,,,"This Amusium pleuronectes Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier ab185e1a-a7fd-4651-bba0-026bfcacf9d1,,,,,FullLinkEntity,Classification,,ab185e1a-a7fd-4651-bba0-026bfcacf9d1,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ab185e1a-a7fd-4651-bba0-026bfcacf9d1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus triostegus,,Result Product 215196ec-877d-4f8d-8031-7dcdf4037280,,,"This Acanthurus triostegus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier e8a149fb-5b77-49a5-ba4e-ec638379246a,,,,,LinkEntityWithProvisionOrderIPR,Classification,,e8a149fb-5b77-49a5-ba4e-ec638379246a,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e8a149fb-5b77-49a5-ba4e-ec638379246a,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aldrichetta forsteri,,Result Product 99434453-cb32-4a14-b8f5-4a6d1cfa8b9c,,,"This Aldrichetta forsteri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name aldrichetta-forsteri2,,,,,LinkEntityWithProvisionOrderIPR,Classification,,aldrichetta-forsteri2,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/aldrichetta-forsteri2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus auranticavus,,Result Product 30500115-83b5-4ba1-a7d6-43737a912243,,,"This Acanthurus auranticavus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 30500115-83b5-4ba1-a7d6-43737a912243,,,,,LinkEntityWithProvisionOrderIPR,Classification,,30500115-83b5-4ba1-a7d6-43737a912243,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/30500115-83b5-4ba1-a7d6-43737a912243,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Abudefduf declivifrons,,Result Product de354cb0-69be-40ab-a522-35a63286f81d,,,"This Abudefduf declivifrons Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier c20031ae-7bf5-49be-96a4-38ad991f2662,,,,,FullLinkEntity,Classification,,c20031ae-7bf5-49be-96a4-38ad991f2662,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c20031ae-7bf5-49be-96a4-38ad991f2662,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus bouvieri,,Result Product ea24daf6-f5af-4fbd-a506-afffcd54854b,,,"This Alpheus bouvieri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 3b1f7ad8-ee72-4b75-bc66-dc260057def6,,,,,LinkEntityWithProvisionOrderIPR,Classification,,3b1f7ad8-ee72-4b75-bc66-dc260057def6,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3b1f7ad8-ee72-4b75-bc66-dc260057def6,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anoplarchus purpurescens,,Result Product 131350a7-e5d4-4f6f-b10b-16b107bd2299,,,"This Anoplarchus purpurescens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 5aa54e2b-7f62-4fb4-9a52-e09661e4e0fe,,,,,FullLinkEntity,Classification,,5aa54e2b-7f62-4fb4-9a52-e09661e4e0fe,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5aa54e2b-7f62-4fb4-9a52-e09661e4e0fe,,
2017-11-24T18:07:16.056398,SimpleLinkEntity,Person,string,2099-12-31T23:59:59-01:00,Alertichthys blacki,,Result Product 3377fd2c-6865-48d1-824b-026348770309,,,"This Alertichthys blacki Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name alertichthys-blacki1,,,,,LinkEntityWithProvisionOrderIPR,Classification,,alertichthys-blacki1,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alertichthys-blacki1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acropora austera Aquamaps Native 2050 Raster,,Result Product 4077f243-5d08-4a8c-9bb1-bc0297f48938,,,"This acropora austera Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 5b649bb9-15be-41cd-b42e-0507163858e8,,,,,LinkEntityWithProvisionOrderIPR,Classification,,5b649bb9-15be-41cd-b42e-0507163858e8,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5b649bb9-15be-41cd-b42e-0507163858e8,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammodytes americanus,,Result Product 24ee5a93-39cb-4c3f-8e1e-0bcc5b1239a9,,,"This Ammodytes americanus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 7af2ee82-4b0b-4edc-8651-b6568343833c,,,,,LinkEntityWithProvisionOrderIPR,Classification,,7af2ee82-4b0b-4edc-8651-b6568343833c,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7af2ee82-4b0b-4edc-8651-b6568343833c,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus bahianus,,Result Product fc513048-b3c4-426a-8a92-017d995d8024,,,"This Acanthurus bahianus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acanthurus-bahianus1,,,,,LinkEntityWithProvisionOrderIPR,Classification,,acanthurus-bahianus1,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-bahianus1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Aeoliscus punctulatus,,Result Product 379f8bd8-0667-4023-8aa2-e9f6df62e889,,,"This Aeoliscus punctulatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier a835c877-1adf-44a3-90b7-d81499c8d77e,,,,,FullLinkEntity,Classification,,a835c877-1adf-44a3-90b7-d81499c8d77e,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/a835c877-1adf-44a3-90b7-d81499c8d77e,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,achirus declivis Aquamaps Native 2050 Raster,,Result Product 1fb9fc79-8d7f-493e-a513-3207dfc52e94,,,"This achirus declivis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 0953bb9c-cc5c-4e4f-9b09-1cf987b58fe8,,,,,LinkEntityWithProvisionOrderIPR,Classification,,0953bb9c-cc5c-4e4f-9b09-1cf987b58fe8,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/0953bb9c-cc5c-4e4f-9b09-1cf987b58fe8,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris gymnocephala,,Result Product 15cb07a6-006f-4c20-b804-cdb993bd54bd,,,"This Amblyeleotris gymnocephala Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 97bf5757-7bf2-4521-8d37-9bdc48a814e1,,,,,LinkEntityWithProvisionOrderIPR,Classification,,97bf5757-7bf2-4521-8d37-9bdc48a814e1,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/97bf5757-7bf2-4521-8d37-9bdc48a814e1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,alepocephalus bairdii Aquamaps Native 2050 Raster,,Result Product a62e1672-9f3f-497f-991d-159a312f4d48,,,"This alepocephalus bairdii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 6599a755-9d8f-4c21-bd13-87e45dd5e6cb,,,,,FullLinkEntity,Classification,,6599a755-9d8f-4c21-bd13-87e45dd5e6cb,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6599a755-9d8f-4c21-bd13-87e45dd5e6cb,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alcedo atthis,,Result Product b8ead810-81c7-433e-a952-ca6f3b6e897f,,,"This Alcedo atthis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater native dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name alcedo-atthis1,,,,,LinkEntityWithProvisionOrderIPR,Classification,,alcedo-atthis1,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alcedo-atthis1,,
