is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abudefduf whitleyi,,Result Product 22c0c71f-221d-456a-8b79-3ab297bc5d6e,,,"This Abudefduf whitleyi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 22c0c71f-221d-456a-8b79-3ab297bc5d6e,,,,Measurement,,Classification,,22c0c71f-221d-456a-8b79-3ab297bc5d6e,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/22c0c71f-221d-456a-8b79-3ab297bc5d6e,,
2017-11-25T05:09:53.615427,SimpleLinkEntity,Person,string,2099-12-31T23:59:59-01:00,Acanthurus Albipectoralis Aquamaps Native Raster,,Result Product 72fbbb76-8b10-41fc-a933-87d1773f8948,,,"This Acanthurus Albipectoralis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 72fbbb76-8b10-41fc-a933-87d1773f8948,,,,Measurement,,Classification,,72fbbb76-8b10-41fc-a933-87d1773f8948,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/72fbbb76-8b10-41fc-a933-87d1773f8948,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alepocephalus Rostratus Aquamaps Native Raster,,Result Product 037a1221-6231-4a01-b1d4-1be5bf52cab2,,,"This Alepocephalus Rostratus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 280f684d-39a2-47a2-8e47-9c694a061a32,,,,Measurement,,Classification,,280f684d-39a2-47a2-8e47-9c694a061a32,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/280f684d-39a2-47a2-8e47-9c694a061a32,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthochromis polyacanthus,,Result Product 820b437a-1ea6-41e2-83a6-f15b391433c1,,,"This Acanthochromis polyacanthus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name acanthochromis-polyacanthus2,,,,Measurement,,Classification,,acanthochromis-polyacanthus2,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthochromis-polyacanthus2,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,agaricia lamarcki Aquamaps Native 2050 Raster,,Result Product a88a82e3-8873-47e2-942b-ecf1de8b193f,,,"This agaricia lamarcki Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier ce8b17ca-2262-4b1a-9a98-1276948a170a,,,,Measurement,,Classification,,ce8b17ca-2262-4b1a-9a98-1276948a170a,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ce8b17ca-2262-4b1a-9a98-1276948a170a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Absences of coralligenous outcrop (polygons),,Result Product 34b3c747-841b-4707-adc4-32f6bebdd511,,,Coral absence (polygons) form the Mediterranean Sea. Data from  Coralligenous and m??erl beds distribution along the Mediterranean coasts - Mediterranean Sensitive Habitats (MEDISEH). A lot for information has been derived from three critical sources: the first is the Action plan for the conservation of the coralligenous and other calcareous bio-concretions in the Mediterranean Sea by the UNEP-MAP-RAC/SPA (2008) followed by the report in the State of knowledge of the geographical distribution of the coralligenous and other calcareous bio-concretions in the Mediterranean by UNEP (2009).,,,Result Product Identifier 34b3c747-841b-4707-adc4-32f6bebdd511,,,,Measurement,,Classification,,34b3c747-841b-4707-adc4-32f6bebdd511,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/34b3c747-841b-4707-adc4-32f6bebdd511,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alopias Superciliosus Aquamaps Native Raster,,Result Product 4b77ba21-e9a6-41ba-83b2-401211c7bc52,,,"This Alopias Superciliosus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 4b77ba21-e9a6-41ba-83b2-401211c7bc52,,,,Measurement,,Classification,,4b77ba21-e9a6-41ba-83b2-401211c7bc52,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4b77ba21-e9a6-41ba-83b2-401211c7bc52,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthemblemaria castroi,,Result Product 21302062-94c7-46c3-9863-fd5b82d495a3,,,"This Acanthemblemaria castroi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 8fdb13f9-2449-4299-97dc-ead40bb5cea3,,,,Measurement,,Classification,,8fdb13f9-2449-4299-97dc-ead40bb5cea3,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/8fdb13f9-2449-4299-97dc-ead40bb5cea3,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa lamprotaenia,,Result Product 74ff492e-2be1-4204-bb36-38b624128b06,,,"This Anchoa lamprotaenia Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 74ff492e-2be1-4204-bb36-38b624128b06,,,,Medium,,Classification,,74ff492e-2be1-4204-bb36-38b624128b06,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/74ff492e-2be1-4204-bb36-38b624128b06,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anarhichas denticulatus,,Result Product ee8bd74e-475b-4c43-bacf-951a099b1e2d,,,"This Anarhichas denticulatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anarhichas-denticulatus2,,,,Medium,,Classification,,anarhichas-denticulatus2,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anarhichas-denticulatus2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ammodytes marinus,,Result Product 9995fb9a-c44e-4cec-95d5-7975204d30c5,,,"This Ammodytes marinus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name ammodytes-marinus3,,,,Measurement,,Classification,,ammodytes-marinus3,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/ammodytes-marinus3,,
2017-11-25T04:10:05.422430,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anisotremus dovii,,Result Product 6da61639-5123-4082-8cfb-280eb6fa6a23,,,"This Anisotremus dovii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name anisotremus-dovii1,,,,Measurement,,Classification,,anisotremus-dovii1,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anisotremus-dovii1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anarchias leucurus,,Result Product 744cc5cf-61b3-41be-8e71-7e8e31ce84c2,,,"This Anarchias leucurus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name anarchias-leucurus2,,,,Measurement,,Classification,,anarchias-leucurus2,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anarchias-leucurus2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acentrogobius suluensis,,Result Product a1531355-771d-4cb9-90fe-127ef17c2a33,,,"This Acentrogobius suluensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 1124637b-e4c4-4e56-940a-c5d25b1afe2e,,,,Measurement,,Classification,,1124637b-e4c4-4e56-940a-c5d25b1afe2e,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/1124637b-e4c4-4e56-940a-c5d25b1afe2e,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anadara Ferruginea Aquamaps Native Raster,,Result Product c6bdb246-c864-4d10-8b88-f28e1c768dde,,,"This Anadara Ferruginea Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 95214159-5b42-408d-8d85-2e5c2fd20402,,,,Measurement,,Classification,,95214159-5b42-408d-8d85-2e5c2fd20402,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/95214159-5b42-408d-8d85-2e5c2fd20402,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchoa eigenmannia,,Result Product a77404bb-26d4-40fc-9669-f718a4fdfaa4,,,"This Anchoa eigenmannia Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anchoa-eigenmannia2,,,,Measurement,,Classification,,anchoa-eigenmannia2,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-eigenmannia2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa lucida,,Result Product a966281b-0d69-40bb-908c-0838c5531564,,,"This Anchoa lucida Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier a966281b-0d69-40bb-908c-0838c5531564,,,,Measurement,,Classification,,a966281b-0d69-40bb-908c-0838c5531564,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a966281b-0d69-40bb-908c-0838c5531564,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus paracrinitus,,Result Product 84392998-e076-4fd1-b22f-55fa6f8cf86c,,,"This Alpheus paracrinitus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name alpheus-paracrinitus1,,,,Measurement,,Classification,,alpheus-paracrinitus1,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-paracrinitus1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amaryllis carrascoi,,Result Product b363e399-d0c8-4617-8aab-70c43a20dd1d,,,"This Amaryllis carrascoi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name amaryllis-carrascoi,,,,Measurement,,Classification,,amaryllis-carrascoi,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amaryllis-carrascoi,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthosphex leurynnis,,Result Product 1834de2a-41a5-4df4-a1c7-de0cdec01a37,,,"This Acanthosphex leurynnis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name acanthosphex-leurynnis2,,,,Medium,,Classification,,acanthosphex-leurynnis2,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthosphex-leurynnis2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Albula glossodonta,,Result Product 1fed6a96-bad7-43b2-98f0-f5aade7672f0,,,"This Albula glossodonta Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name albula-glossodonta3,,,,Measurement,,Classification,,albula-glossodonta3,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/albula-glossodonta3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anampses geographicus,,Result Product f317efcc-116b-4a49-ad34-1f1c081de422,,,"This Anampses geographicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier f317efcc-116b-4a49-ad34-1f1c081de422,,,,Medium,,Classification,,f317efcc-116b-4a49-ad34-1f1c081de422,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f317efcc-116b-4a49-ad34-1f1c081de422,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amblyraja doellojuradoi,,Result Product 3bf6aebe-8c9b-4d96-9cbe-d9f9aa4e6c88,,,"This Amblyraja doellojuradoi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 3bf6aebe-8c9b-4d96-9cbe-d9f9aa4e6c88,,,,Measurement,,Classification,,3bf6aebe-8c9b-4d96-9cbe-d9f9aa4e6c88,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/3bf6aebe-8c9b-4d96-9cbe-d9f9aa4e6c88,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla mossambica,,Result Product 1eb0b4de-f35d-4703-85a3-18b2282f643b,,,"This Anguilla mossambica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 1eb0b4de-f35d-4703-85a3-18b2282f643b,,,,,,Classification,,1eb0b4de-f35d-4703-85a3-18b2282f643b,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1eb0b4de-f35d-4703-85a3-18b2282f643b,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,ambassis natalensis Aquamaps Native 2050 Raster,,Result Product 073738c7-b3c1-4061-87f0-a04b21a583f0,,,"This ambassis natalensis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name ambassis-natalensis-aquamaps-native-2050-raster,,,,,,Classification,,ambassis-natalensis-aquamaps-native-2050-raster,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/ambassis-natalensis-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris gymnocephala,,Result Product 8700a2d8-dbf6-4ee5-a31d-3185fe5cf3ae,,,"This Amblyeleotris gymnocephala Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier c50b51fe-27bd-40ca-903f-ca982785fff7,,,,,,Classification,,c50b51fe-27bd-40ca-903f-ca982785fff7,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c50b51fe-27bd-40ca-903f-ca982785fff7,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,alertichthys blacki Aquamaps Native 2050 Raster,,Result Product 33045b2b-403a-4569-b2a3-2b454b5cac75,,,"This alertichthys blacki Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 98950921-9d99-4c28-923a-1146f28f4b7e,,,,,,Classification,,98950921-9d99-4c28-923a-1146f28f4b7e,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/98950921-9d99-4c28-923a-1146f28f4b7e,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ancylopsetta kumperae,,Result Product 9ee893ca-c788-4774-838b-37dbbec40f58,,,"This Ancylopsetta kumperae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier f797152c-f874-4bfd-82c5-2e084c4c52a9,,,,,,Classification,,f797152c-f874-4bfd-82c5-2e084c4c52a9,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f797152c-f874-4bfd-82c5-2e084c4c52a9,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ancistroteuthis lichtensteini,,Result Product 5602de28-34c6-4dca-976b-da32c3555acb,,,"This Ancistroteuthis lichtensteini Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name ancistroteuthis-lichtensteini1,,,,,,Classification,,ancistroteuthis-lichtensteini1,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/ancistroteuthis-lichtensteini1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus Leucocheilus Aquamaps Native Raster,,Result Product 1c039cd2-1e4f-4ebf-a6bb-1b4c3cdcb5c8,,,"This Acanthurus Leucocheilus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 1c039cd2-1e4f-4ebf-a6bb-1b4c3cdcb5c8,,,,,,Classification,,1c039cd2-1e4f-4ebf-a6bb-1b4c3cdcb5c8,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1c039cd2-1e4f-4ebf-a6bb-1b4c3cdcb5c8,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Aluterus monoceros,,Result Product e14efeca-04e8-4864-81bf-dcae8b714a16,,,"This Aluterus monoceros Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier c7277ecd-853b-4170-b3a1-a08030d84654,,,,,,Classification,,c7277ecd-853b-4170-b3a1-a08030d84654,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c7277ecd-853b-4170-b3a1-a08030d84654,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropoma japonicum,,Result Product 14efbbb8-a044-4f06-a697-c33220e3e368,,,"This Acropoma japonicum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 14efbbb8-a044-4f06-a697-c33220e3e368,,,,,,Classification,,14efbbb8-a044-4f06-a697-c33220e3e368,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/14efbbb8-a044-4f06-a697-c33220e3e368,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abudefduf Notatus Aquamaps Native Raster,,Result Product 044f5afa-621d-4780-b8f0-90dafee4b9ca,,,"This Abudefduf Notatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name abudefduf-notatus-aquamaps-native-raster,,,,,,Classification,,abudefduf-notatus-aquamaps-native-raster,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-notatus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anisotremus Scapularis Aquamaps Native Raster,,Result Product a8d3cce8-f743-4af5-804d-9717faf017b1,,,"This Anisotremus Scapularis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anisotremus-scapularis-aquamaps-native-raster,,,,,,Classification,,anisotremus-scapularis-aquamaps-native-raster,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anisotremus-scapularis-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alpheus serenei,,Result Product dd00e1b8-5973-4a1a-aa41-15a7105d9c4a,,,"This Alpheus serenei Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name alpheus-serenei,,,,,,Classification,,alpheus-serenei,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-serenei,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthistius ocellatus,,Result Product 7cd6ef54-ea08-4f0e-831d-947550301a77,,,"This Acanthistius ocellatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 7cd6ef54-ea08-4f0e-831d-947550301a77,,,,,,Classification,,7cd6ef54-ea08-4f0e-831d-947550301a77,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/7cd6ef54-ea08-4f0e-831d-947550301a77,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anchoa argentivittata,,Result Product 81dcaca9-fccd-4d6f-adfb-bcc6d42f9d1d,,,"This Anchoa argentivittata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name anchoa-argentivittata2,,,,,,Classification,,anchoa-argentivittata2,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-argentivittata2,,
